hub_id,x,y,cell_role,micro_x,micro_y,micro_pattern_owner,source_value,final_value,plan_digest
SV5_HUB_0949d931bfb252f66eb3,279,265,SOLID,69,66,SV5_HUB_0949d931bfb252f66eb3@69:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,280,265,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,281,265,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,282,265,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,283,265,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,284,265,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,285,265,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,286,265,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,287,265,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,288,265,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,289,265,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,290,265,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,291,265,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,292,265,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,293,265,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,294,265,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,295,265,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,272,266,SOLID,68,66,SV5_HUB_0949d931bfb252f66eb3@68:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,273,266,SOLID,68,66,SV5_HUB_0949d931bfb252f66eb3@68:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,274,266,SOLID,68,66,SV5_HUB_0949d931bfb252f66eb3@68:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,275,266,SOLID,68,66,SV5_HUB_0949d931bfb252f66eb3@68:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,276,266,SOLID,69,66,SV5_HUB_0949d931bfb252f66eb3@69:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,277,266,SOLID,69,66,SV5_HUB_0949d931bfb252f66eb3@69:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,278,266,SOLID,69,66,SV5_HUB_0949d931bfb252f66eb3@69:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,279,266,SOLID,69,66,SV5_HUB_0949d931bfb252f66eb3@69:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,280,266,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,281,266,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,282,266,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,283,266,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,284,266,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,285,266,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,286,266,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,287,266,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,288,266,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,289,266,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,290,266,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,291,266,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,292,266,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,293,266,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,294,266,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,295,266,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,272,267,SOLID,68,66,SV5_HUB_0949d931bfb252f66eb3@68:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,273,267,SOLID,68,66,SV5_HUB_0949d931bfb252f66eb3@68:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,274,267,SOLID,68,66,SV5_HUB_0949d931bfb252f66eb3@68:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,275,267,SOLID,68,66,SV5_HUB_0949d931bfb252f66eb3@68:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,276,267,SOLID,69,66,SV5_HUB_0949d931bfb252f66eb3@69:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,277,267,SOLID,69,66,SV5_HUB_0949d931bfb252f66eb3@69:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,278,267,SOLID,69,66,SV5_HUB_0949d931bfb252f66eb3@69:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,279,267,SOLID,69,66,SV5_HUB_0949d931bfb252f66eb3@69:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,280,267,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,281,267,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,282,267,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,283,267,SOLID,70,66,SV5_HUB_0949d931bfb252f66eb3@70:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,284,267,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,285,267,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,286,267,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,287,267,SOLID,71,66,SV5_HUB_0949d931bfb252f66eb3@71:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,288,267,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,289,267,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,290,267,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,291,267,SOLID,72,66,SV5_HUB_0949d931bfb252f66eb3@72:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,292,267,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,293,267,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,294,267,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,295,267,SOLID,73,66,SV5_HUB_0949d931bfb252f66eb3@73:66,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,272,268,SOLID,68,67,SV5_HUB_0949d931bfb252f66eb3@68:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,273,268,SOLID,68,67,SV5_HUB_0949d931bfb252f66eb3@68:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,274,268,SOLID,68,67,SV5_HUB_0949d931bfb252f66eb3@68:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,275,268,SOLID,68,67,SV5_HUB_0949d931bfb252f66eb3@68:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,276,268,SOLID,69,67,SV5_HUB_0949d931bfb252f66eb3@69:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,277,268,SOLID,69,67,SV5_HUB_0949d931bfb252f66eb3@69:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,278,268,SOLID,69,67,SV5_HUB_0949d931bfb252f66eb3@69:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,279,268,SOLID,69,67,SV5_HUB_0949d931bfb252f66eb3@69:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,280,268,SOLID,70,67,SV5_HUB_0949d931bfb252f66eb3@70:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,281,268,SOLID,70,67,SV5_HUB_0949d931bfb252f66eb3@70:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,282,268,SOLID,70,67,SV5_HUB_0949d931bfb252f66eb3@70:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,283,268,SOLID,70,67,SV5_HUB_0949d931bfb252f66eb3@70:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,284,268,SOLID,71,67,SV5_HUB_0949d931bfb252f66eb3@71:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,285,268,SOLID,71,67,SV5_HUB_0949d931bfb252f66eb3@71:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,286,268,SOLID,71,67,SV5_HUB_0949d931bfb252f66eb3@71:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,287,268,SOLID,71,67,SV5_HUB_0949d931bfb252f66eb3@71:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,288,268,SOLID,72,67,SV5_HUB_0949d931bfb252f66eb3@72:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,289,268,SOLID,72,67,SV5_HUB_0949d931bfb252f66eb3@72:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,290,268,SOLID,72,67,SV5_HUB_0949d931bfb252f66eb3@72:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,291,268,SOLID,72,67,SV5_HUB_0949d931bfb252f66eb3@72:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,292,268,SOLID,73,67,SV5_HUB_0949d931bfb252f66eb3@73:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,293,268,SOLID,73,67,SV5_HUB_0949d931bfb252f66eb3@73:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,294,268,SOLID,73,67,SV5_HUB_0949d931bfb252f66eb3@73:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,295,268,SOLID,73,67,SV5_HUB_0949d931bfb252f66eb3@73:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,272,269,SOLID,68,67,SV5_HUB_0949d931bfb252f66eb3@68:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,273,269,SOLID,68,67,SV5_HUB_0949d931bfb252f66eb3@68:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
SV5_HUB_0949d931bfb252f66eb3,274,269,SOLID,68,67,SV5_HUB_0949d931bfb252f66eb3@68:67,UNKNOWN,SOLID,ae08f7778b162cf6feef0301bce718d96153069bba0097e5c4e94b4d23303297
