pattern_id,origin_x,origin_y,loop_id,recipe,host,mirror,write_mask,actual_cell_digest,plan_digest
"INFILL_23d630b69e0e4d2ecec39f0a6585165f6c20c38e776710e57b4600365efcfe83","128","156","SV5_LOOP_3fe1045da779334f44ca","LOOP_SCALLOP","SV5_OPTIONAL_09","False","12288","e6c04a82ee65b81b04006982b04b52e205091e3af6248e6bf35c20d595aa3578","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_29fc3e28971eb4fa23f518ae6c192034c52947bab9f8e2a5435909b905f77149","124","160","SV5_LOOP_3fe1045da779334f44ca","LOOP_SCALLOP","SV5_OPTIONAL_09","False","32748","5edd3fdb0ad74fb3cac1fe8f5a8dc22da0858f939bc379b664a4a007ab589fa6","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_0ed147e2252c04fe9d5b3de53122e592618c8bd9803f53b71d1a43d9e70a19a5","128","160","SV5_LOOP_3fe1045da779334f44ca","LOOP_SCALLOP","SV5_OPTIONAL_09","False","51","7519ad8bcc60ad6efd7e1eb4267564286f38677bc0e85ff3b2a2c4c807993764","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","124","164","SV5_LOOP_3fe1045da779334f44ca","LOOP_SCALLOP","SV5_OPTIONAL_09","False","3","e24d7dd83f616becfb15994026fad6903749fe7390079b48a24b07a0e238d371","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","216","48","SV5_LOOP_4c04d12617aa1a8f3175","LOOP_SHELF","SV5_OPTIONAL_06","False","52224","e31e9b39549e1823a5ec4b2435b2a9fac9b2f8a1a32dc0eab7d214a216a2d1c4","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_9f2580f6b27a05745a23d609322016e7a01b3f851053a94297d7517887976e08","220","48","SV5_LOOP_4c04d12617aa1a8f3175","LOOP_SHELF","SV5_OPTIONAL_06","False","65394","e7a22fb7fa6fedc4d90dab5f79c5f53053542a85501b6d62e2fbe86cdff8927f","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","216","52","SV5_LOOP_4c04d12617aa1a8f3175","LOOP_SHELF","SV5_OPTIONAL_06","False","12","14574927651cb9e01f5c0354e4f37b0603455982a1508bca14be8af46e0c1408","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_7950b8d86ee0cb9ecb7eccf97a424b59ca9ac21dc99d64e7a1ee1d95234f876b","220","52","SV5_LOOP_4c04d12617aa1a8f3175","LOOP_SHELF","SV5_OPTIONAL_06","False","13","364930188829663cc7904c96e5b14520f20d024a810740b7c20e7e791edfceaf","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","36","368","SV5_LOOP_58dc2747530fe8ca6ce9","LOOP_SHELF","SV5_OPTIONAL_12","False","52224","69ea0f533f0073a4badbedab8e0e65b05f3cf4a5eaabebd5c9fcd6975626f582","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_9f2580f6b27a05745a23d609322016e7a01b3f851053a94297d7517887976e08","40","368","SV5_LOOP_58dc2747530fe8ca6ce9","LOOP_SHELF","SV5_OPTIONAL_12","False","65394","10896a60ae63fbd53d2721df05a38050ba9f119942d2258d08a745ff0b7cd69d","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","36","372","SV5_LOOP_58dc2747530fe8ca6ce9","LOOP_SHELF","SV5_OPTIONAL_12","False","12","8905bcc99f302dc1093375396e81f7969524aba64b9a3e7a384c9b70a2491190","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_7950b8d86ee0cb9ecb7eccf97a424b59ca9ac21dc99d64e7a1ee1d95234f876b","40","372","SV5_LOOP_58dc2747530fe8ca6ce9","LOOP_SHELF","SV5_OPTIONAL_12","False","13","6e9289ca5fa5cf77aa1f516456fb3e01d58ca3f1c128307df5df6b46055d98a9","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_15a422edb2b985b72792e8e9dc3e7f273b06a893c72f4d2011ca17f0777a32d7","376","316","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SCALLOP","SV5_OPTIONAL_RETURN_TO_START","False","61152","55a073cc041af2a57925d697e75e630f7af4914d94097b5d76d22f390da965ce","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_555c36d667342851af92570fa8395dde5b2166ec0d5a17165685bed708a93258","380","316","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SCALLOP","SV5_OPTIONAL_RETURN_TO_START","False","65392","3a34939c5be64eefe36c1820509ddec529278d48d603fc5d33e9b3b4a8159292","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","384","316","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SCALLOP","SV5_OPTIONAL_RETURN_TO_START","False","4096","1085f5ef777a3060290cbbcde904428503bec0c2102997dd98a730b41e49f678","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","380","320","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SCALLOP","SV5_OPTIONAL_RETURN_TO_START","False","140","59d3f1e815bba5c11c84fb790ee9b4b60488f71cf807a4a912c3514c85d0ea66","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","384","320","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SCALLOP","SV5_OPTIONAL_RETURN_TO_START","False","61299","a8a04b1929319895cd29d91c4d838049f57cd6d11e3c473e301fd64214eb7b2e","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_23d630b69e0e4d2ecec39f0a6585165f6c20c38e776710e57b4600365efcfe83","388","320","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SCALLOP","SV5_OPTIONAL_RETURN_TO_START","False","12288","9764ba27b2f06e5805ffe1ab1f6aef33475db8adeddafe2c40977dd5260886d4","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","384","324","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SCALLOP","SV5_OPTIONAL_RETURN_TO_START","False","140","db7edcf6a62685db573981876b4b34039ec988f579953574a50f15351c2d680b","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_0ed147e2252c04fe9d5b3de53122e592618c8bd9803f53b71d1a43d9e70a19a5","388","324","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SCALLOP","SV5_OPTIONAL_RETURN_TO_START","False","51","232fafb88277506d0c069fdbcc9a49d0d7f98c2672e711ffe16927557c3f617f","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_30c84d496fc0322527a7743ce0d1543a3d264d622f0f1afdb888083722310cc7","52","348","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","51200","a8496e477345b293e1ce9d521a3b47612b8b49472c4cb3a18a39d96724ae6d22","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_aa7d8e7f1c749d23b295292bcc4b139bbd5e2ae09a8c876ebf210db388aa4e4e","36","352","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","50176","92fe848d4a56fc430377f871fb228cb789c40f09f6a8a11d194ece30187882f9","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_9cb77670eb4bbb84979b3ec8e01cb16e2c4a1202c2de215615ad5b31a9e3b3ac","40","352","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","61440","10b8ec6631790990d7a74c522a80f5d55266cc2ecb24f15767d6573efd3e5db3","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_9cb77670eb4bbb84979b3ec8e01cb16e2c4a1202c2de215615ad5b31a9e3b3ac","44","352","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","61440","6be78e07c3f305d99d9ef0a728104ed972271c1f46f9a2021bf9927953e6a5ca","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_a09440b0cebd969e95a0e8c626c073b2b08ca946612054e12365036909c3db0b","48","352","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","63488","0757ab8d4dc2f06c684d498aa949e71be6c0cd354ad1bad4e8bea7509bb7b4b9","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_41cc37e367762dbf19f1c4050c47a3ba5fc5f609354b4b2e369a9bf2a24861b0","52","352","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","14334","eae017cf6da9a347b2ac126eb9d7966d06bfb49686413e1d8732e0b905cc24dc","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_ba29370d27ca334e3841f1cc50280f130246831de89bbbf81bafa06159253449","36","356","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","204","3c08574c8ddc7dd91d1dc375e72e9ff77b6c877220de921350acb3f2cd80935b","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_3edb8f05b245ed940136479b0419bc6e6d3285bf59704802a53e2c4ae69b7176","40","356","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","255","1f4186f9c0711863e83139724bda63d8665056dda1e7822ceb2cc32826e2dcb6","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_3edb8f05b245ed940136479b0419bc6e6d3285bf59704802a53e2c4ae69b7176","44","356","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","255","a603782c3e1749f5b775676159204b5e0259aaa8473bb8bb7192d88be4e4e1c3","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_3edb8f05b245ed940136479b0419bc6e6d3285bf59704802a53e2c4ae69b7176","48","356","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","255","8834817c1560917afc3f32d1f22e89c17c9d3c67a47c00a0ff69c826b64d7703","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_f960a458a0ceba7c1a05e9ff984a6199030b4aca1738ddf8dc6461038dff5d8d","52","356","SV5_LOOP_7f418ee6fc496dbbba70","LOOP_SHELF","SV5_OPTIONAL_12","False","1","a73e64a58546169e7842977860179c7a5dd2f803ddbfdbe77a28d1403d593bdb","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_3a5f6927e82db9b284c2754adc6e838528fca039839c0af9c66f9af46bf7e79e","164","200","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SHELF","SV5_OPTIONAL_10","False","32768","b3bc3c3ab667ed0312c51381ea6d6c40f59c30dedf7305063266dd6bc5113e3e","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","168","200","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SHELF","SV5_OPTIONAL_10","False","4096","aa1bb8cb9186b0157f74e5b2183708a2fba16e345a4c2aa730e293c41632095c","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_b43d3d90a5a865107da5b96b161790ad325aba4821b77b9a4bf71ab9b66104ba","164","204","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SHELF","SV5_OPTIONAL_10","False","136","e55bc0f86671ea6a586b3ceacda442d1c751373421bd714effb7ce4e62620d4d","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","168","204","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SHELF","SV5_OPTIONAL_10","False","61299","705f8d8e36c2fcd81cda3daeccd6401d5fdf772278e261365b774fddcefb9f14","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","172","204","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SHELF","SV5_OPTIONAL_10","False","4096","1320287ae8796c84d7ab1dfde243de5e9212d95c1368a22a9595fb2a97d2688f","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","168","208","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SHELF","SV5_OPTIONAL_10","False","140","2300e01b47780ca1d2618a5d932c3c9f902e16b2b9c2c027ca4d83379a311349","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_a05485471eb21c7249bd72985e930f86f59cd09c539bd1c313bbce3329b3d94a","172","208","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SHELF","SV5_OPTIONAL_10","False","26483","2d8ed47ddf30e86e86511e635edab51e3c80141a3361e2dcc5f0448f183b58cc","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_30c84d496fc0322527a7743ce0d1543a3d264d622f0f1afdb888083722310cc7","544","84","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","51200","28cf4305c9b179f42a4f2c16f64a17d718007ebc21cf08968aba7966f86fd32d","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_780895d140120c6d544a5a4d1a14c315726ba9b4e3d31b46ed1f8d4249105c97","548","84","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","32764","966bf05bdbe123c02f002463babdc1bb74fa3692ecee978c391e3f9becd1b1cc","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_0b0700d16004ed4b0db1c9cda4821782976038246f3a083e329d30caba8e2ae8","552","84","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","61427","ffa5d0e12400efb4285f5203bb07dd962181152716566703fb54de9a3ffd1a75","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_8ec01a813750083bdd5233ab9ea4c275eef07164a5bd835d0a6c3bb2602293ac","556","84","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","12544","6f0bfc282b0b295c8c97a4d42b26f4010a567fb8d903396ea93f00e787ca2ea8","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_39fdb36bb51c53047b8e3788526e2734fec886582df95c7faac1b0228adcd181","540","88","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","34816","8db21ad78521ebde780292b8c64b79442c5b3e8b2910245fa6a03c1706fdddb0","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_41cc37e367762dbf19f1c4050c47a3ba5fc5f609354b4b2e369a9bf2a24861b0","544","88","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","14334","dcd2090ea831b85e86cf0c115dc6ec5b1afc757cc1f86995e852e8b65ebe95c2","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_f960a458a0ceba7c1a05e9ff984a6199030b4aca1738ddf8dc6461038dff5d8d","548","88","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","1","f696cdbf17bfb4a790dbba324b3388cf2b21e5bfc3b14b5aaead1f1f9980b91e","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_3d9da09739a55284aa1a9bbfd578f645631baed738dac23dd328837fa43b1138","552","88","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","8","e9596b8965909fd1e531c1ce2919b4536268408dfe1f350f6799183819fedd87","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_0ed147e2252c04fe9d5b3de53122e592618c8bd9803f53b71d1a43d9e70a19a5","556","88","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","51","83891a1abd8ba2c5a8cd6b77c9356912acf082685d82d9dbdb90d0fd9bd300e8","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_3d9da09739a55284aa1a9bbfd578f645631baed738dac23dd328837fa43b1138","540","92","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","8","0e005c04bf942fa45aaf28312364270b08dc0aacaf361e33ba3fba81052259d1","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_f960a458a0ceba7c1a05e9ff984a6199030b4aca1738ddf8dc6461038dff5d8d","544","92","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","1","8117807f1d1e8aa097f7ccd3e6a43d0cb435c81deb06e4a61a14fbc6282370be","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"INFILL_39fdb36bb51c53047b8e3788526e2734fec886582df95c7faac1b0228adcd181","544","120","SV5_LOOP_ab5d9d9cf6ac6b1b9b52","LOOP_SHELF","SV5_OPTIONAL_04","False","34816","c874daf1b19e8f651dbdd5bb5c6014f2e20de3aebc5330c7c480ebb1760dfb66","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
