room_id,recipe,bounds,parent,host,depth,entry,deep,air,solid,legacy,reward,static_success,plan_digest
"SV5_INFILL_ROOM_0058509cbbf5ecd5a28e","EMPTY_ROOM","604,388,16,12","SV5_INFILL_ROOM_062bdedbace97bb71fc4","SV5_OPTIONAL_01","7","604,391","616,391","66","126","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_005a04bda9ede05b1190","DEAD_END","92,128,16,12","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","107,131","95,131","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_005e769b555b56fe007d","DEAD_END","212,320,16,12","SV5_INFILL_ROOM_04411f6d27775360dabd","SV5_OPTIONAL_12","7","212,323","224,323","63","129","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00636997b68d562b57db","SMALL_CAVE","148,100,20,12","SV5_OPTIONAL_07","SV5_OPTIONAL_07","1","167,103","151,103","91","149","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_006e09773eb20b7351b0","DEAD_END","192,108,16,12","SV5_OPTIONAL_06","SV5_OPTIONAL_06","1","207,111","195,111","63","129","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0074c7f66d6a87c31d5f","DEAD_END","48,248,16,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","63,251","51,251","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_007c17890d68e31350a9","EMPTY_ROOM","112,28,16,12","SV5_INFILL_ROOM_00e46d5d0ba666a9579a","SV5_OPTIONAL_06","4","127,31","115,31","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0081ac017846ab0e0d78","LANDING","472,68,16,16","SV5_INFILL_ROOM_0d6757c798ece8ef8ef4","SV5_OPTIONAL_04","3","487,71","475,73","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00935d046d479aecb80d","EMPTY_ROOM","60,232,16,12","SV5_INFILL_ROOM_0a31f8299bcf4e6b93c9","SV5_OPTIONAL_10","4","75,235","63,235","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0093b9c559d99efd34f8","EMPTY_ROOM","156,372,16,12","SV5_INFILL_ROOM_077c8203eda478d84a8a","SV5_OPTIONAL_TO_VILLAGE","7","171,375","159,375","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0096ec3a665cb4efc92b","EMPTY_ROOM","172,188,16,12","SV5_OPTIONAL_10","SV5_OPTIONAL_10","1","172,191","184,191","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0097a6b558d6e61e58f5","DEAD_END","356,320,16,12","SV5_OPTIONAL_RETURN_TO_START","SV5_OPTIONAL_RETURN_TO_START","1","371,323","359,323","63","129","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_009ef3f64388d61dce55","LANDING","468,384,16,16","SV5_INFILL_ROOM_0233efc146f9a48950d8","SV5_OPTIONAL_01","2","468,387","480,389","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00a7e77543f9bf76279e","EMPTY_ROOM","40,228,16,12","SV5_INFILL_ROOM_00935d046d479aecb80d","SV5_OPTIONAL_10","5","55,231","43,231","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00b4a4fe56b192880b8c","LANDING","568,48,16,16","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","568,51","580,53","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00c18a953b0a68c4097f","DEAD_END","596,272,16,12","SV5_OPTIONAL_02","SV5_OPTIONAL_02","1","596,275","608,275","63","129","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00cf93b8e5daaa4b04e1","SMALL_CAVE","104,100,20,12","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","123,103","107,103","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1","LANDING","196,24,16,16","SV5_OPTIONAL_06","SV5_OPTIONAL_06","1","211,27","199,29","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00e46d5d0ba666a9579a","EMPTY_ROOM","144,24,16,12","SV5_INFILL_ROOM_03f794e9844c481d8faa","SV5_OPTIONAL_06","3","159,27","147,27","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00e5c1799c48f53348c3","DEAD_END","536,88,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","551,91","539,91","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00e883e8005721574f5b","EMPTY_ROOM","120,332,16,12","SV5_INFILL_ROOM_0909a36ec6e7704afdde","SV5_OPTIONAL_12","4","120,335","132,335","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_00fe6dfb4eef486a889c","LANDING","572,88,16,16","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","572,91","584,93","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0101a927b6208b1c30a1","EMPTY_ROOM","72,316,16,12","SV5_INFILL_ROOM_020c68eab2640b2d5781","SV5_OPTIONAL_12","2","72,319","84,319","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01122f644626dea695c0","EMPTY_ROOM","36,268,16,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","51,271","39,271","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_012515d71cbb8a4aa159","DEAD_END","492,24,16,12","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e","SV5_OPTIONAL_04","2","507,27","495,27","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01436909100db22b451e","EMPTY_ROOM","144,236,16,12","SV5_OPTIONAL_10","SV5_OPTIONAL_10","1","159,239","147,239","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_014900279cc1ebc8f1c2","EMPTY_ROOM","584,308,16,12","SV5_OPTIONAL_02","SV5_OPTIONAL_02","1","599,311","587,311","66","126","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_014ea698f88348a9d9a6","DEAD_END","584,244,16,12","SV5_OPTIONAL_03","SV5_OPTIONAL_03","1","584,247","596,247","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_014ff8b35cb7a06ee610","LANDING","96,188,16,16","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","111,191","99,193","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_015c9cef18a476102e65","EMPTY_ROOM","84,216,16,12","SV5_INFILL_ROOM_0c97bc8d682a1b5e9ce0","SV5_OPTIONAL_10","3","99,219","87,219","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_015e047734bb1781d7ff","LANDING","48,104,16,16","SV5_INFILL_ROOM_0cf3150abb2be197bdc3","SV5_OPTIONAL_09","3","63,107","51,109","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_016130f8c175d446c415","LANDING","8,76,16,16","SV5_INFILL_ROOM_041cc40ca34ac9669c39","SV5_OPTIONAL_08","4","23,79","11,81","92","164","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_016e566fdda939779b86","DEAD_END","584,348,16,12","SV5_OPTIONAL_03","SV5_OPTIONAL_03","1","599,351","587,351","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0172fae7eed3ae487f8f","SMALL_CAVE","144,160,20,12","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","144,163","160,163","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0185002ddaf865f0355b","DEAD_END","4,132,16,12","SV5_INFILL_ROOM_029b432f4140a9c49192","SV5_OPTIONAL_09","4","19,135","7,135","63","129","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_018765724e6a988ed29c","LANDING","516,388,16,16","SV5_INFILL_ROOM_04683155dc682c4ccd05","SV5_OPTIONAL_01","4","516,391","528,393","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0193b889fad304bdfe2d","DEAD_END","444,76,16,12","SV5_INFILL_ROOM_0081ac017846ab0e0d78","SV5_OPTIONAL_04","4","459,79","447,79","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","EMPTY_ROOM","184,8,16,12","SV5_OPTIONAL_06","SV5_OPTIONAL_06","1","199,11","187,11","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01ab2e7fdecd01da9567","EMPTY_ROOM","172,340,16,12","SV5_INFILL_ROOM_0017896242681bbba695","SV5_OPTIONAL_12","6","172,343","184,343","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01ab4f357f1a1a51e05d","EMPTY_ROOM","224,20,16,12","SV5_OPTIONAL_06","SV5_OPTIONAL_06","1","224,23","236,23","66","126","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01ba3c3a3c17419084a1","DEAD_END","108,160,16,12","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","123,163","111,163","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01bb1b07c551a2aea448","EMPTY_ROOM","72,360,16,12","SV5_INFILL_ROOM_033878718f1e33807663","SV5_OPTIONAL_12","2","72,363","84,363","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01c1477b3c55cfc6e110","EMPTY_ROOM","200,128,16,12","SV5_INFILL_ROOM_02587486b3c152380c1b","SV5_OPTIONAL_09","3","200,131","212,131","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01ddd88472d49aff5c99","SMALL_CAVE","20,60,20,12","SV5_INFILL_ROOM_05c86cf090f60cb83689","SV5_OPTIONAL_06","7","39,63","23,63","91","149","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01dff27f34909d8482fd","DEAD_END","304,344,16,12","SV5_INFILL_ROOM_045401b7a790b2dc7e82","SV5_OPTIONAL_12","11","304,347","316,347","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01f1deda8d91f26fc910","DEAD_END","168,280,16,12","SV5_INFILL_ROOM_182a17cb890b879d85a4","SV5_OPTIONAL_12","2","168,283","180,283","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_01fd763216564c4ab82e","EMPTY_ROOM","76,52,16,12","SV5_INFILL_ROOM_0004120110f44eef5c72","SV5_OPTIONAL_06","5","91,55","79,55","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_020c68eab2640b2d5781","SMALL_CAVE","48,320,20,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","48,323","64,323","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0211dda6690845617294","EMPTY_ROOM","188,52,16,12","SV5_OPTIONAL_06","SV5_OPTIONAL_06","1","203,55","191,55","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","140,4,16,16","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","3","155,7","143,9","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_021b4048fa47706aeaf6","EMPTY_ROOM","56,168,16,12","SV5_INFILL_ROOM_03e607e34238c975c8c8","SV5_OPTIONAL_09","3","71,171","59,171","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02284733d117494c6d27","DEAD_END","44,348,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","44,351","56,351","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02310f3878fc359b92be","EMPTY_ROOM","24,256,16,12","SV5_INFILL_ROOM_0074c7f66d6a87c31d5f","SV5_OPTIONAL_11","2","39,259","27,259","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02317cbd349a906d55ab","LANDING","180,296,16,16","SV5_INFILL_ROOM_02bb77b38d2830e3098a","SV5_OPTIONAL_12","2","180,299","192,301","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0233efc146f9a48950d8","DEAD_END","448,380,16,12","SV5_OPTIONAL_01","SV5_OPTIONAL_01","1","448,383","460,383","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0249a8d4b3775d965893","EMPTY_ROOM","224,76,16,12","SV5_OPTIONAL_06","SV5_OPTIONAL_06","1","224,79","236,79","66","126","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02515634e73d42bbbebe","DEAD_END","196,192,16,12","SV5_INFILL_ROOM_0096ec3a665cb4efc92b","SV5_OPTIONAL_10","2","196,195","208,195","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02587486b3c152380c1b","DEAD_END","172,136,16,12","SV5_INFILL_ROOM_1c4c6b34887f12eefac3","SV5_OPTIONAL_09","2","172,139","184,139","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_026b4248321dee685078","SMALL_CAVE","600,100,20,12","SV5_INFILL_ROOM_00fe6dfb4eef486a889c","SV5_OPTIONAL_04","2","600,103","616,103","91","149","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0274815fcd6818f05a6a","SMALL_CAVE","88,148,20,12","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","107,151","91,151","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_028a34c9c8e65cb1c636","EMPTY_ROOM","216,252,16,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","216,255","228,255","66","126","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_029b432f4140a9c49192","EMPTY_ROOM","36,128,16,12","SV5_INFILL_ROOM_055856717f4139baf16b","SV5_OPTIONAL_09","3","51,131","39,131","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02ae7414022cdad35012","LANDING","488,92,16,16","SV5_INFILL_ROOM_174a5fe09e7fd27dfbba","SV5_OPTIONAL_04","3","503,95","491,97","98","158","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02b3ff92c2cf8349563c","EMPTY_ROOM","364,392,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","364,395","376,395","66","126","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02bb145ab70126550c47","EMPTY_ROOM","216,232,16,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","216,235","228,235","66","126","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02bb77b38d2830e3098a","EMPTY_ROOM","144,296,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","144,299","156,299","72","120","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02c005e09e1c31c6fd00","SMALL_CAVE","100,308,20,12","SV5_INFILL_ROOM_0101a927b6208b1c30a1","SV5_OPTIONAL_12","3","100,311","116,311","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02c450bd7f02577d51cc","SMALL_CAVE","16,96,20,12","SV5_INFILL_ROOM_015e047734bb1781d7ff","SV5_OPTIONAL_09","4","35,99","19,99","91","149","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02c9b2d6e7ba5ded15f4","SMALL_CAVE","72,84,20,12","SV5_INFILL_ROOM_05ca1ce41aa5fccf5e3e","SV5_OPTIONAL_08","2","91,87","75,87","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_02df71f8b6dc6956e1bd","LANDING","228,276,16,16","SV5_INFILL_ROOM_088b52ae78584124831f","SV5_OPTIONAL_12","4","228,279","240,281","92","164","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_030a02d7aa5a692e4bf7","DEAD_END","8,356,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","23,359","11,359","63","129","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0315a5303806deccb68e","SMALL_CAVE","328,376,20,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","347,379","331,379","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_031d1d62b78c134dc1c8","DEAD_END","128,312,16,12","SV5_INFILL_ROOM_02c005e09e1c31c6fd00","SV5_OPTIONAL_12","4","128,315","140,315","69","123","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_033678ff7e9c05d21528","SMALL_CAVE","144,116,20,12","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","144,119","160,119","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_033878718f1e33807663","SMALL_CAVE","44,368,20,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","44,371","60,371","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0338f39aba7496f3ee5e","EMPTY_ROOM","468,348,16,12","SV5_INFILL_ROOM_05300313b23b3b52092c","SV5_OPTIONAL_00","3","468,351","480,351","66","126","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_03457115457eb0b59c96","SMALL_CAVE","28,160,20,12","SV5_INFILL_ROOM_021b4048fa47706aeaf6","SV5_OPTIONAL_09","4","47,163","31,163","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","100,4,20,12","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","4","119,7","103,7","97","143","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_03514fe3df18dd932b15","DEAD_END","132,364,16,12","SV5_INFILL_ROOM_0093b9c559d99efd34f8","SV5_OPTIONAL_TO_VILLAGE","8","147,367","135,367","63","129","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_INFILL_ROOM_03850b67c3244694a906","LANDING","4,204,16,16","SV5_INFILL_ROOM_0eed68767be005747705","SV5_OPTIONAL_09","4","19,207","7,209","92","164","False","NONE","True","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
