loop_id,order,x,y,role,cell_role,source_value,final_value,body_air,head_air,support_solid,protected,world_inside,source_owner,contour_variant,plan_digest
"SV5_LOOP_06fc027033fc57bcac46","7","384","367","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_00","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_06fc027033fc57bcac46","8","385","367","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_1a82971bf4756de9b6e1_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_06fc027033fc57bcac46","9","386","367","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_1a82971bf4756de9b6e1_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_06fc027033fc57bcac46","-1","381","368","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_088f25cbc663d6d3b7a4_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_06fc027033fc57bcac46","-1","382","368","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_088f25cbc663d6d3b7a4_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_06fc027033fc57bcac46","-1","384","368","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_00","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_06fc027033fc57bcac46","-1","385","368","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_1a82971bf4756de9b6e1_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_06fc027033fc57bcac46","-1","386","368","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_1a82971bf4756de9b6e1_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","551","41","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","552","41","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","553","41","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","554","41","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","555","41","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","SV5_OPTIONAL_04","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","556","41","SOLIDSUPPORT","SOLIDSUPPORT","AIR","SOLID","False","False","True","False","True","SV5_OPTIONAL_04","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","557","41","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","SV5_OPTIONAL_04","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","550","42","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","8","551","42","CENTERLINE","AIR","UNKNOWN","AIR","True","True","False","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","7","552","42","CENTERLINE","AIR","UNKNOWN","AIR","True","True","False","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","6","553","42","CENTERLINE","AIR","UNKNOWN","AIR","True","True","False","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","5","554","42","CENTERLINE","AIR","UNKNOWN","AIR","True","True","False","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","4","555","42","CENTERLINE","AIR","UNKNOWN","AIR","True","True","False","False","True","SV5_OPTIONAL_04","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","3","556","42","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_04","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","2","557","42","CENTERLINE","AIR","UNKNOWN","AIR","True","True","False","False","True","SV5_OPTIONAL_04","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","558","42","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_00b4a4fe56b192880b8c_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","549","43","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","10","550","43","CENTERLINE","AIR","UNKNOWN","AIR","True","True","False","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","9","551","43","CENTERLINE","AIR","UNKNOWN","AIR","True","True","False","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","552","43","AIR","AIR","UNKNOWN","AIR","True","True","False","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","553","43","AIR","AIR","UNKNOWN","AIR","True","True","False","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","554","43","AIR","AIR","UNKNOWN","AIR","True","True","False","False","True","","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","555","43","AIR","AIR","UNKNOWN","AIR","True","True","False","False","True","SV5_OPTIONAL_04","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","556","43","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_04","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","1","557","43","CENTERLINE","AIR","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_00b4a4fe56b192880b8c_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","0","558","43","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_00b4a4fe56b192880b8c_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","548","44","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","12","549","44","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","11","550","44","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","551","44","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","557","44","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_00b4a4fe56b192880b8c_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","558","44","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_00b4a4fe56b192880b8c_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","547","45","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","14","548","45","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","13","549","45","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","550","45","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","546","46","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","16","547","46","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","15","548","46","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","549","46","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","18","546","47","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","17","547","47","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","548","47","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","546","48","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_123419daedcf7f24c5e3","-1","547","48","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_06221a856d3548df6440","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","221","20","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","SV5_OPTIONAL_06","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","220","21","SOLIDSUPPORT","SOLIDSUPPORT","AIR","SOLID","False","False","True","False","True","SV5_OPTIONAL_06","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","5","221","21","CENTERLINE","AIR","SOLID","AIR","True","True","False","False","True","SV5_OPTIONAL_06","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","222","21","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","218","22","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","219","22","SOLIDSUPPORT","SOLIDSUPPORT","AIR","SOLID","False","False","True","False","True","SV5_OPTIONAL_06","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","3","220","22","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_06","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","4","221","22","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_06","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","7","222","22","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","223","22","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","0","218","23","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","1","219","23","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","2","220","23","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_06","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","221","23","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","8","222","23","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","9","223","23","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","218","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","219","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","220","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_06","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","222","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_1281c3906dc018977fba","-1","223","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SHELF","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","-1","177","84","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","SV5_OPTIONAL_07","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","-1","176","85","SOLIDSUPPORT","SOLIDSUPPORT","AIR","SOLID","False","False","True","False","True","SV5_OPTIONAL_07","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","4","177","85","CENTERLINE","AIR","SOLID","AIR","True","True","False","False","True","SV5_OPTIONAL_07","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","-1","178","85","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","-1","174","86","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_41bfb11db98643b33449_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","-1","175","86","SOLIDSUPPORT","SOLIDSUPPORT","AIR","SOLID","False","False","True","False","True","SV5_OPTIONAL_07","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","6","176","86","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_07","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","3","177","86","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_07","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","2","178","86","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","-1","179","86","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
"SV5_LOOP_37aa0a8b0a8bb032caab","9","174","87","CENTERLINE","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_41bfb11db98643b33449_LINK","SCALLOP","a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c"
