pattern_id,write_mask,cells_row_major_16,semantic_hash,plan_digest
"INFILL_26bf15f59cc98ec4f1d7f1e6903471b8a6cf100881a3db05197d4500ba7350f3","19","Solid|Solid|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","26bf15f59cc98ec4f1d7f1e6903471b8a6cf100881a3db05197d4500ba7350f3","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_28e720f400600ea91bbbe744faf5164b035ae8148582a2aa955fe68f57f2e3cf","65535","Air|Air|Air|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air","28e720f400600ea91bbbe744faf5164b035ae8148582a2aa955fe68f57f2e3cf","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_2900118c9c831877b44009dbf1d4ca0ad73dad2d27777d08b9d2efa4d96a0ada","13111","Air|Air|Air|Unknown|Air|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown","2900118c9c831877b44009dbf1d4ca0ad73dad2d27777d08b9d2efa4d96a0ada","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_2aa798c5b0e27544bdc331c03fd1bfc10a394d2ffc962a5a738ad999607cdeb0","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air","2aa798c5b0e27544bdc331c03fd1bfc10a394d2ffc962a5a738ad999607cdeb0","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_2c17e811c38f850b269be4c271c136ec3e04f897b1b5d7ff54f4557e21b22afa","4371","Air|Air|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown","2c17e811c38f850b269be4c271c136ec3e04f897b1b5d7ff54f4557e21b22afa","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_2e6a689f656b265eb772da9ae2db090e2b4dfd6021f971a1e51d429a5febc9b2","55","Solid|Solid|Solid|Unknown|Solid|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","2e6a689f656b265eb772da9ae2db090e2b4dfd6021f971a1e51d429a5febc9b2","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_2f6e6896f6942320483b722c5c6cabf1b3ec6711d0dfe7f32704108cd5a5879d","61439","Solid|Air|Air|Solid|Solid|Solid|Air|Air|Solid|Solid|Solid|Air|Unknown|Solid|Solid|Solid","2f6e6896f6942320483b722c5c6cabf1b3ec6711d0dfe7f32704108cd5a5879d","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_30ec4beb87e86d66d8760834398327f96284751ee1b341e28d2b40b5fa7fadfb","60620","Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Air|Air|Air","30ec4beb87e86d66d8760834398327f96284751ee1b341e28d2b40b5fa7fadfb","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_314bea6c810f468307ffd91bf21fe1c3f884ca397a7caf8ed78dbe20b6ed5c9c","61166","Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown|Air|Air|Air","314bea6c810f468307ffd91bf21fe1c3f884ca397a7caf8ed78dbe20b6ed5c9c","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_3394faa9dd05151924470a81ea609143298b8c013ccaa09e6195c002767ddbdf","65535","Solid|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Air|Air|Air|Solid|Air|Air|Air","3394faa9dd05151924470a81ea609143298b8c013ccaa09e6195c002767ddbdf","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_36257805d99b30af29a6eeeac3714747288dcbe834da7f450f129540341df871","65535","Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air","36257805d99b30af29a6eeeac3714747288dcbe834da7f450f129540341df871","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_39e0536a3d8d86794010053c96b33e584dd69a0cac08fe1d2738a82bf0b52944","4095","Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Unknown|Unknown|Unknown|Unknown","39e0536a3d8d86794010053c96b33e584dd69a0cac08fe1d2738a82bf0b52944","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_3a5f6927e82db9b284c2754adc6e838528fca039839c0af9c66f9af46bf7e79e","32768","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid","3a5f6927e82db9b284c2754adc6e838528fca039839c0af9c66f9af46bf7e79e","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_3d9da09739a55284aa1a9bbfd578f645631baed738dac23dd328837fa43b1138","8","Unknown|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","3d9da09739a55284aa1a9bbfd578f645631baed738dac23dd328837fa43b1138","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_3f3e8c41f7b823be224d29a87430e757b4bfb8095522a1ed78f4cee9a69b4e2b","13107","Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Air|Air|Unknown|Unknown","3f3e8c41f7b823be224d29a87430e757b4bfb8095522a1ed78f4cee9a69b4e2b","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air|Air|Air|Air","4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4304d6aaa6d72c4ff448385326d4a7af5d05bab9bb6cd54c2d97788c10471bad","4095","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Unknown|Unknown|Unknown|Unknown","4304d6aaa6d72c4ff448385326d4a7af5d05bab9bb6cd54c2d97788c10471bad","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_438cf1e88541f8aa9e8058730d66f127fa5cad8f7f6398a443e5db03f8b1f593","64640","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Solid|Solid|Solid|Solid|Solid|Solid","438cf1e88541f8aa9e8058730d66f127fa5cad8f7f6398a443e5db03f8b1f593","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_441c06006fdc2abec90f83bea270f01bad163b78f265cd28bc660e2b44e53150","2","Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","441c06006fdc2abec90f83bea270f01bad163b78f265cd28bc660e2b44e53150","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4491c516337769a5cc13fafb8c2303a43f0140b8c17ab788f8446cb84f2fff33","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","4491c516337769a5cc13fafb8c2303a43f0140b8c17ab788f8446cb84f2fff33","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_470490802e9a9e0451c53992fd1ffee794a74128d02edaee5ec8024e7f669e64","30591","Solid|Air|Air|Air|Air|Air|Solid|Unknown|Air|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown","470490802e9a9e0451c53992fd1ffee794a74128d02edaee5ec8024e7f669e64","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_49ad53ef7f8a1695627a3c4c9d10672bb4266bfc50e714dc40b0ae604920128a","34956","Unknown|Unknown|Air|Air|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid","49ad53ef7f8a1695627a3c4c9d10672bb4266bfc50e714dc40b0ae604920128a","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_49dd4a135c40ba75bc6e103ec696ed1a8f263bb7837364166b12e6f07b33e7c1","65535","Air|Air|Air|Air|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid","49dd4a135c40ba75bc6e103ec696ed1a8f263bb7837364166b12e6f07b33e7c1","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4ea2601e90bab51b95a84c9cdb2dcc9675ac4b2d133d19bc237b91702c607aba","65527","Solid|Solid|Solid|Unknown|Air|Solid|Solid|Solid|Air|Air|Solid|Solid|Solid|Air|Air|Solid","4ea2601e90bab51b95a84c9cdb2dcc9675ac4b2d133d19bc237b91702c607aba","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4eece5c17657a251a2e1f89e81112018d97d71d07497a861e083fb5d956bae46","9966","Unknown|Solid|Solid|Air|Unknown|Solid|Air|Air|Unknown|Air|Air|Unknown|Unknown|Air|Unknown|Unknown","4eece5c17657a251a2e1f89e81112018d97d71d07497a861e083fb5d956bae46","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4fbb8e9fc7e4f2e6279b85fe27d771c05f67dd6b143a481dea19f74be05e6b89","34824","Unknown|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid","4fbb8e9fc7e4f2e6279b85fe27d771c05f67dd6b143a481dea19f74be05e6b89","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_502169e39399110c9047b92d3602daa6a957ac09a1cf27d76f64c5f99a37bbb9","8","Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","502169e39399110c9047b92d3602daa6a957ac09a1cf27d76f64c5f99a37bbb9","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_51da1eac368c5c845b802219f67058c6de8ce8139930a785fe93609e59530f48","5119","Solid|Solid|Air|Air|Solid|Air|Air|Solid|Air|Air|Unknown|Unknown|Air|Unknown|Unknown|Unknown","51da1eac368c5c845b802219f67058c6de8ce8139930a785fe93609e59530f48","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_535aaa413249184ada6fed0b453d29277b57b3b2e340583524c0c666d4c47763","65535","Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","535aaa413249184ada6fed0b453d29277b57b3b2e340583524c0c666d4c47763","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_5484aac0f0a92d1746375690d04cada1f5389167be5dea63577616248c8f4648","65535","Air|Air|Air|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","5484aac0f0a92d1746375690d04cada1f5389167be5dea63577616248c8f4648","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_567f86a804abafa290d4e7dedef1f05905b1b5adb44b5ad6581eaef7b5480960","62224","Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Solid|Solid","567f86a804abafa290d4e7dedef1f05905b1b5adb44b5ad6581eaef7b5480960","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_59f332aeeae30d67d8b00ad131fb986a454fee139b9107d41f13335cb647e647","608","Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","59f332aeeae30d67d8b00ad131fb986a454fee139b9107d41f13335cb647e647","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_5c9ae67084bb0c84e889440a96c622886afb41d043c3790ccb38d19a3c10efdf","2254","Unknown|Solid|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Unknown","5c9ae67084bb0c84e889440a96c622886afb41d043c3790ccb38d19a3c10efdf","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","3","Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_5fe406ba200513f7918028729f2ce8485682a22450e1585e7662cc746dfdff14","65535","Solid|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air","5fe406ba200513f7918028729f2ce8485682a22450e1585e7662cc746dfdff14","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_61c7eb05d56dd7588194269e26c5ed9bf8e4b11bccc99278756b558050bf75d0","65535","Air|Air|Air|Air|Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","61c7eb05d56dd7588194269e26c5ed9bf8e4b11bccc99278756b558050bf75d0","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_63c395d7966368f6814d793ca7b6430c30f5621f51015e601f93a30b9c736b58","65535","Solid|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Solid|Solid|Solid|Air","63c395d7966368f6814d793ca7b6430c30f5621f51015e601f93a30b9c736b58","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_63d44cdce5d93e21ef6e2cc65a8176dea48846458515e30f9a044589fb9153f5","65535","Solid|Solid|Solid|Air|Solid|Solid|Air|Air|Solid|Air|Air|Solid|Air|Air|Solid|Solid","63d44cdce5d93e21ef6e2cc65a8176dea48846458515e30f9a044589fb9153f5","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_660f8a4e1fd47167c9ecebb8e39ce4a2cfe1dae70a6882e0065abf2f9c1196c6","3311","Solid|Solid|Solid|Air|Unknown|Solid|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Unknown|Unknown","660f8a4e1fd47167c9ecebb8e39ce4a2cfe1dae70a6882e0065abf2f9c1196c6","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","65535","Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air","6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6eb047e6f2a3195bdb5dbd7d6cf04ac137b8256750c89d6c228de14e606594f8","63351","Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown|Air|Air|Air|Air","6eb047e6f2a3195bdb5dbd7d6cf04ac137b8256750c89d6c228de14e606594f8","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_706c7dd2ce4fdea3f26e6f5ddaeb9b5419040875a660d9e0f29185c0b532b937","65535","Air|Solid|Solid|Solid|Air|Air|Solid|Solid|Solid|Air|Air|Air|Solid|Solid|Air|Air","706c7dd2ce4fdea3f26e6f5ddaeb9b5419040875a660d9e0f29185c0b532b937","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_713c7c5b501b1888bbd077195a620d5d58961e60fe1ea75d4abcafa51d17f6c0","65535","Air|Air|Air|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air","713c7c5b501b1888bbd077195a620d5d58961e60fe1ea75d4abcafa51d17f6c0","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_72f6d0e5b05758caa07e0a88af689e099569d8f75e0027c2f21040d73504c144","51336","Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Air|Air","72f6d0e5b05758caa07e0a88af689e099569d8f75e0027c2f21040d73504c144","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_759221c09a6aae490aac0c131b5e7d8fff521617efdc934c7eff4930596eda44","65527","Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air|Air|Air|Solid","759221c09a6aae490aac0c131b5e7d8fff521617efdc934c7eff4930596eda44","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_76db1659e77ee123da7956ad0b665abd6f1353352b48c47c262f4e1d8a4ea09c","65535","Solid|Solid|Air|Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","76db1659e77ee123da7956ad0b665abd6f1353352b48c47c262f4e1d8a4ea09c","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_7b1ad58a41608c9b765ff3ba79e12d94b2158908eee89ab8226c53d5cf4cd1c6","63332","Unknown|Unknown|Solid|Unknown|Unknown|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Air|Air","7b1ad58a41608c9b765ff3ba79e12d94b2158908eee89ab8226c53d5cf4cd1c6","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_7bb6a63565329bc74a5d5aacfaca85f4be45580912f7d57ff7ac00d092ffef44","61166","Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Air|Unknown|Solid|Air|Air|Unknown|Air|Air|Solid","7bb6a63565329bc74a5d5aacfaca85f4be45580912f7d57ff7ac00d092ffef44","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_7bdde09fc7b41c4920cf8645b9c5d4369b38fcb6f8379f8154ec0fa66fea19f6","65535","Air|Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","7bdde09fc7b41c4920cf8645b9c5d4369b38fcb6f8379f8154ec0fa66fea19f6","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_7e44ec0ddc7d76a2b256d3c1023b9a45f06955aa0662aec2e1b54b32e6b1c0a5","256","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","7e44ec0ddc7d76a2b256d3c1023b9a45f06955aa0662aec2e1b54b32e6b1c0a5","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_8187fc93f466aa66112622d00b179d547299ea8fa64a4e523619f37e78e8e77e","53247","Air|Solid|Solid|Solid|Air|Air|Solid|Solid|Solid|Air|Air|Solid|Unknown|Unknown|Air|Air","8187fc93f466aa66112622d00b179d547299ea8fa64a4e523619f37e78e8e77e","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","4096","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown","83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_83eb92521765b0b9ba8e39197e8eb1623a04d03d8273f9e9ada5a3a4cb060aec","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Solid","83eb92521765b0b9ba8e39197e8eb1623a04d03d8273f9e9ada5a3a4cb060aec","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_85088755e93ad741cae73978e5fb2549e7b114141c73cdfcf82a8ecacd53ff70","18039","Air|Solid|Solid|Unknown|Air|Air|Solid|Unknown|Unknown|Air|Air|Unknown|Unknown|Unknown|Air|Unknown","85088755e93ad741cae73978e5fb2549e7b114141c73cdfcf82a8ecacd53ff70","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_865a0bcf17c58e51aadcae6f80ce1d0c8b90cdb8499bbb9d44219513b5cf3783","4","Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","865a0bcf17c58e51aadcae6f80ce1d0c8b90cdb8499bbb9d44219513b5cf3783","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
