pattern_id,origin_x,origin_y,room_id,formation_id,recipe,parent,host,mirror,plan_digest
"INFILL_d912cd5dd053890d9db3b0dbda3f4c8d0cd103f4cd3ab0c11da57faae96dbc8b","76","344","SV5_INFILL_ROOM_0009256b2ee54633b586","SV5_INFILL_ROOM_0009256b2ee54633b586","DEAD_END","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4491c516337769a5cc13fafb8c2303a43f0140b8c17ab788f8446cb84f2fff33","80","344","SV5_INFILL_ROOM_0009256b2ee54633b586","SV5_INFILL_ROOM_0009256b2ee54633b586","DEAD_END","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","92","388","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","96","388","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","100","388","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","104","388","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","108","388","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_28e720f400600ea91bbbe744faf5164b035ae8148582a2aa955fe68f57f2e3cf","92","392","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","96","392","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","100","392","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","104","392","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_49dd4a135c40ba75bc6e103ec696ed1a8f263bb7837364166b12e6f07b33e7c1","108","392","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_8afeba3712a0a029edaff8d07a02d8cebd5051ddfe392034f6c43b45942d0741","92","396","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_9166a0cb61778af170b324fd32aefa12153edd7e1ab54e8cf23df1a36751c2f5","96","396","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_f9e8d58bd1e38046dc3110c0a3ceddb102ea95fafd1a0f1b98768990307a174b","100","396","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_7bdde09fc7b41c4920cf8645b9c5d4369b38fcb6f8379f8154ec0fa66fea19f6","104","396","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4491c516337769a5cc13fafb8c2303a43f0140b8c17ab788f8446cb84f2fff33","108","396","SV5_INFILL_ROOM_000c3495817d6dc43df6","SV5_INFILL_ROOM_000c3495817d6dc43df6","SMALL_CAVE","SV5_OPTIONAL_14","SV5_OPTIONAL_14","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_8c29a7fde431bb0cf9794cf40bdb6d4e1776fdccab3db380f02e43f13a7dd4f3","12","176","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","16","176","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","20","176","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","24","176","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_36257805d99b30af29a6eeeac3714747288dcbe834da7f450f129540341df871","12","180","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","16","180","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","20","180","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_49dd4a135c40ba75bc6e103ec696ed1a8f263bb7837364166b12e6f07b33e7c1","24","180","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_8afeba3712a0a029edaff8d07a02d8cebd5051ddfe392034f6c43b45942d0741","12","184","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_d912cd5dd053890d9db3b0dbda3f4c8d0cd103f4cd3ab0c11da57faae96dbc8b","16","184","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_d912cd5dd053890d9db3b0dbda3f4c8d0cd103f4cd3ab0c11da57faae96dbc8b","20","184","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_cacd867bb3745143874973759cab4001e11e4cda0aeb0ced4f613a1bd109683a","24","184","SV5_INFILL_ROOM_0011e72c7b31be6472c3","SV5_INFILL_ROOM_0011e72c7b31be6472c3","EMPTY_ROOM","SV5_INFILL_ROOM_007d4b680e990cd2b2e3","SV5_OPTIONAL_09","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","588","388","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","592","388","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","596","388","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","600","388","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_a6d4c9157cc6395648b9400ed38a66a076f4bbb8140f2895db4a7deda4f3ea5f","604","388","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_28e720f400600ea91bbbe744faf5164b035ae8148582a2aa955fe68f57f2e3cf","588","392","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","592","392","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","596","392","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","600","392","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_9eecb911113e8cc6a7594a5ca41b1827d6a143c698187e2b92360358eca38130","604","392","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_8afeba3712a0a029edaff8d07a02d8cebd5051ddfe392034f6c43b45942d0741","588","396","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_9166a0cb61778af170b324fd32aefa12153edd7e1ab54e8cf23df1a36751c2f5","592","396","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_f9e8d58bd1e38046dc3110c0a3ceddb102ea95fafd1a0f1b98768990307a174b","596","396","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_7bdde09fc7b41c4920cf8645b9c5d4369b38fcb6f8379f8154ec0fa66fea19f6","600","396","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4491c516337769a5cc13fafb8c2303a43f0140b8c17ab788f8446cb84f2fff33","604","396","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SV5_INFILL_ROOM_001fbc81fb72bc0c659e","SMALL_CAVE","SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SV5_OPTIONAL_01","False","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","164","12","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","168","12","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","172","12","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","176","12","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_5484aac0f0a92d1746375690d04cada1f5389167be5dea63577616248c8f4648","164","16","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","168","16","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","172","16","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_49dd4a135c40ba75bc6e103ec696ed1a8f263bb7837364166b12e6f07b33e7c1","176","16","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4491c516337769a5cc13fafb8c2303a43f0140b8c17ab788f8446cb84f2fff33","164","20","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_d912cd5dd053890d9db3b0dbda3f4c8d0cd103f4cd3ab0c11da57faae96dbc8b","168","20","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_d912cd5dd053890d9db3b0dbda3f4c8d0cd103f4cd3ab0c11da57faae96dbc8b","172","20","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_cacd867bb3745143874973759cab4001e11e4cda0aeb0ced4f613a1bd109683a","176","20","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_INFILL_ROOM_0024793eb465e7cf43f8","DEAD_END","SV5_INFILL_ROOM_019f7dfb6c5038fd6bbb","SV5_OPTIONAL_06","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","296","388","SV5_INFILL_ROOM_0026720c34abcbf94ac5","SV5_INFILL_ROOM_0026720c34abcbf94ac5","DEAD_END","SV5_INFILL_ROOM_035798141bd571f529ac","SV5_OPTIONAL_00","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","300","388","SV5_INFILL_ROOM_0026720c34abcbf94ac5","SV5_INFILL_ROOM_0026720c34abcbf94ac5","DEAD_END","SV5_INFILL_ROOM_035798141bd571f529ac","SV5_OPTIONAL_00","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","304","388","SV5_INFILL_ROOM_0026720c34abcbf94ac5","SV5_INFILL_ROOM_0026720c34abcbf94ac5","DEAD_END","SV5_INFILL_ROOM_035798141bd571f529ac","SV5_OPTIONAL_00","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","308","388","SV5_INFILL_ROOM_0026720c34abcbf94ac5","SV5_INFILL_ROOM_0026720c34abcbf94ac5","DEAD_END","SV5_INFILL_ROOM_035798141bd571f529ac","SV5_OPTIONAL_00","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
"INFILL_5484aac0f0a92d1746375690d04cada1f5389167be5dea63577616248c8f4648","296","392","SV5_INFILL_ROOM_0026720c34abcbf94ac5","SV5_INFILL_ROOM_0026720c34abcbf94ac5","DEAD_END","SV5_INFILL_ROOM_035798141bd571f529ac","SV5_OPTIONAL_00","True","82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb"
