world_x,world_y,base,owner,recipe,parent,host,shared,pattern_x,pattern_y,pattern_index,plan_digest
"119","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","116","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"120","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","120","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"121","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","120","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"122","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","120","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"123","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","120","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"124","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","124","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"125","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","124","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"126","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","124","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"127","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","124","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"128","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","128","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"129","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","128","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"130","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","128","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"131","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","128","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"132","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","132","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"133","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","132","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"134","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","132","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"135","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","132","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"136","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","136","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"137","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","136","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"138","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","136","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"140","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"141","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"142","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"143","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"144","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"145","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"146","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"147","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"148","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"149","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"150","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"151","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"152","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"153","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"154","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"155","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"156","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225_LINK","CONNECTOR","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","156","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"560","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"561","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"562","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"563","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"564","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"565","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"566","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"567","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"568","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"569","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"570","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"571","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"572","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"573","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"574","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"575","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"576","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"577","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"578","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"579","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"581","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","580","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"582","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","580","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"583","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","580","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"584","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"585","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"586","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"587","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"588","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"589","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"590","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"591","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","3","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"592","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","0","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"593","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","1","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
"594","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","2","04f47c94883ccec465d891d500841a5bc4f811d5299cae2562d4e19ca2c10d5f"
