ScenePath,PoolVersion,PoolDigest,Seed,Size,Chunk,SlotOrigin,CandidateId,PoolIndex,InitialPool,Role,Transform,FinalCells16,TilemapTarget,ActualPlayerExit
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_0","0;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","R0","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_0","4;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","R0","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_0","8;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","R0","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_0","0;4","RMAP11_62A800CFE174","223","false","StandableLedge","MirrorX","AAAAAAAAASSAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_0","4;4","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_0","8;4","RMAP11_62A800CFE174","223","false","StandableLedge","R180","AAAAASSAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_1","0;0","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_1","4;0","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_1","8;0","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_1","0;4","RMAP11_ADE9F281FBF3","224","false","StandableLedge","MirrorY","AAAAAAAAASSAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_1","4;4","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_1","8;4","RMAP11_ADE9F281FBF3","224","false","StandableLedge","R0","AAAAASSAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_1","0;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","R0","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_1","4;0","RMAP07_56FB16683040","24","true","CeilingFlat","MirrorY","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_1","8;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","MirrorX","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_1","0;4","RMAP07_26DF04E23AA9","7","true","StandableLedge","R0","AAAAASAAASAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_1","4;4","RMAP07_0A655882772A","0","true","StandableLedge","R0","AAAAAAAAAAASSAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_1","8;4","RMAP07_27786F255580","8","true","StandableLedge","R0","AAASSAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_1","0;0","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_1","4;0","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_1","8;0","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_1","0;4","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_1","4;4","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_1","8;4","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_2","0;0","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_2","4;0","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_2","8;0","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_2","0;4","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_2","4;4","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C0_2","8;4","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_2","0;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","R0","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_2","4;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","R0","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_2","8;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","R0","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_2","0;4","RMAP07_348D65F87C81","15","true","SparseAirPlatform","R0","AOOAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_2","4;4","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C1_2","8;4","RMAP11_ADE9F281FBF3","224","false","StandableLedge","R0","AAAAASSAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_2","0;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","R0","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_2","4;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","R0","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_2","8;0","RMAP07_6F5D1DF424AA","28","true","StandableLedge","R0","SSSSAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_2","0;4","RMAP11_EAAEB09A6D65","245","false","StandableLedge","R180","AAAAAASAASAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_2","4;4","RMAP07_991204FBA2B6","39","true","VoidClear","R0","AAAAAAAAAAAAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
"Assets/_Game/Map/Scenes/MoonPalace/RMAP11/MoonPalacePool500_RMAP11.unity","RMAP11_POOL500_V1","ce713ce3ce985558886032e04685875ff82b547c1bf321a1c63c5122ba6fae3e","1107","36x24","C2_2","8;4","RMAP11_EAAEB09A6D65","245","false","StandableLedge","MirrorX","AAAAASAAAASAAAAA","RMAP11_BaseTerrain/RMAP11_OneWayOverlay","RMAP11_Player->RMAP11_Exit"
