sidepath_id,sequence,x,y,source_value,final_value,head_value,support_value,movement_role,plan_digest
SV5_SIDE_0cb62cb345805a17bb7e,20,99,256,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_0cb62cb345805a17bb7e,21,98,256,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_0cb62cb345805a17bb7e,22,97,256,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_0cb62cb345805a17bb7e,23,97,255,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_0cb62cb345805a17bb7e,24,96,255,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_0cb62cb345805a17bb7e,25,95,255,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_0cb62cb345805a17bb7e,26,94,255,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,0,172,101,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,1,171,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,2,170,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,3,169,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,4,168,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,5,167,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,6,166,101,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,7,166,102,SOLID,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,8,165,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,9,164,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,10,163,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,11,162,102,SOLID,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,12,162,101,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,13,161,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,14,160,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,15,159,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,16,158,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,17,157,101,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,18,157,102,SOLID,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,19,156,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,20,155,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,21,154,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,22,153,102,SOLID,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,23,153,101,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,24,152,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,25,151,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_1495e09068e8c426e9e6,26,150,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,0,53,168,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,1,54,168,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,2,55,168,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,3,56,168,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,4,57,168,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,5,58,168,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,6,59,168,SOLID,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,7,59,167,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,8,60,167,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,9,61,167,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,10,62,167,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,11,63,167,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,12,64,167,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,13,65,167,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,14,65,166,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,15,66,166,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,16,67,166,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,17,68,166,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,18,69,166,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,19,70,166,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,20,70,167,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,21,71,167,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,22,72,167,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,23,73,167,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,24,74,167,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,25,75,167,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_31a75146ffcc4dc21d78,26,76,167,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,0,80,235,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,1,81,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,2,82,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,3,83,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,4,84,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,5,85,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,6,86,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,7,87,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,8,88,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,9,89,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,10,90,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,11,91,235,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,12,91,234,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,13,92,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,14,93,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,15,94,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,16,95,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,17,96,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,18,97,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,19,98,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,20,99,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,21,100,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,22,101,234,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,23,101,235,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,24,102,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,25,103,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,26,104,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,27,105,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,28,106,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,29,107,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,30,108,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,31,109,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,32,110,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,33,111,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_336f2a8c1afc9d65c169,34,112,235,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,0,161,12,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,1,162,12,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,2,163,12,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,3,164,12,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,4,165,12,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,5,166,12,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,6,167,12,SOLID,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,7,167,11,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,8,168,11,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,9,169,11,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,10,170,11,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,11,171,11,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,12,172,11,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
SV5_SIDE_37496acd145494f3b8f1,13,173,11,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
