cluster_id,spine_variant_id,is_baseline,entry_side,exit_side,route_intent,movement_tokens,high_route_state,recovery_state,protected_mask_policy,canonical_digest
TC_DOUGH_QUIET_FERMENT_POCKET,TC_DOUGH_QUIET_FERMENT_POCKET_BASE,true,D,U,DoughQuietFermentPocket.Baseline,Walk|Jump,BaselineProtected,QuietStable,PreserveSpineAndEntryExit,6ead17e65c4d819a202a9195a70574795a96c4df6ed67023c355cbcc01f8f23d
TC_DOUGH_QUIET_RECOVERY_PAD,TC_DOUGH_QUIET_RECOVERY_PAD_ALT,false,R,L,DoughQuietRecoveryPad.Alternate,Jump|Walk,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,4e2146ee0bf23a35c828ddcd558172f22a574e84993697f565b9aac0cd2de5a1
TC_DOUGH_QUIET_RECOVERY_PAD,TC_DOUGH_QUIET_RECOVERY_PAD_BASE,true,R,L,DoughQuietRecoveryPad.Baseline,Walk|Jump,BaselineProtected,QuietStable,PreserveSpineAndEntryExit,3ab92399215708cb569873e5ae7d82b865fb74dcd0ad712787174d55f2639937
TC_DOUGH_QUIET_SOFT_SHELF,TC_DOUGH_QUIET_SOFT_SHELF_ALT,false,L,R,DoughQuietSoftShelf.Alternate,Jump|Walk,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,6024453cc76bfa858f506ca2b37da2b226de66cc25b8a0f7cf9e06a6054ca3f5
TC_DOUGH_QUIET_SOFT_SHELF,TC_DOUGH_QUIET_SOFT_SHELF_BASE,true,L,R,DoughQuietSoftShelf.Baseline,Walk|Jump,BaselineProtected,QuietStable,PreserveSpineAndEntryExit,e4de1d203e907db992504dc2fdf30f9a071bd4be1d668d0666bac5d8152248ed
TC_MILL_BUFFER_ENTRY_BEAM,TC_MILL_BUFFER_ENTRY_BEAM_ALT,false,L,R,MillBufferEntryBeam.Alternate,Walk|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,58f56b6ff8413a38ff965f9ad0ff241f4de76e40ea855e581b7db93d727db9da
TC_MILL_BUFFER_ENTRY_BEAM,TC_MILL_BUFFER_ENTRY_BEAM_BASE,true,L,R,MillBufferEntryBeam.Baseline,Walk|Jump,BaselineProtected,StaticRecoveryAvailable,PreserveSpineAndEntryExit,0a321f4b57a50f3a5279a1642d85d376f9910cfa061c5ed06c6bbcd4b319aea0
TC_MILL_BUFFER_EXIT_SHAFT,TC_MILL_BUFFER_EXIT_SHAFT_ALT,false,D,U,MillBufferExitShaft.Alternate,Walk|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,2728a35856622f414a4b4018120dc950ae8c8020027e12ba27cb11a2bf5ccda7
TC_MILL_BUFFER_EXIT_SHAFT,TC_MILL_BUFFER_EXIT_SHAFT_BASE,true,D,U,MillBufferExitShaft.Baseline,Walk|Jump,BaselineProtected,StaticRecoveryAvailable,PreserveSpineAndEntryExit,d5654f063dfcc519bb04a2612c9075807b8c2bf54642e7d0b57619dc14d5fa12
TC_MILL_BUFFER_RECOVERY_PLATFORM,TC_MILL_BUFFER_RECOVERY_PLATFORM_ALT,false,L,U,MillBufferRecoveryPlatform.Alternate,Walk|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,30e54e8db7fc4c0a457c715b02e6fb0cbc0efa59246cfea1f1a5e30b19b4cd57
TC_MILL_BUFFER_RECOVERY_PLATFORM,TC_MILL_BUFFER_RECOVERY_PLATFORM_BASE,true,L,U,MillBufferRecoveryPlatform.Baseline,Walk|Jump,BaselineProtected,StaticRecoveryAvailable,PreserveSpineAndEntryExit,51a7bf081ce7f44ea01da956b9e8f6585b3d4e77b60dd2ba5d5c16765c2d6398
TC_MILL_PROD_BEAM_OVERHANG,TC_MILL_PROD_BEAM_OVERHANG_ALT,false,L,R,MillBeamOverhang.Alternate,Jump|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,9b8089eb6209d3175379649975ee606365133f69e73c23fa3110ff0d65d9b19b
TC_MILL_PROD_BEAM_OVERHANG,TC_MILL_PROD_BEAM_OVERHANG_BASE,true,L,R,MillBeamOverhang.Baseline,Walk|Jump,BaselineProtected,StaticRecoveryAvailable,PreserveSpineAndEntryExit,8ef973b766d0912dae58ccececb6adde99554b914384c2f148c82e8cb21b793f
TC_MILL_PROD_BROKEN_PILLAR,TC_MILL_PROD_BROKEN_PILLAR_ALT,false,D,U,MillBrokenPillar.Alternate,Jump|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,1e5a1fc85d2e64482ffc0816bfe5e0c7542d594c6c73cd097cde8d66a389fd33
TC_MILL_PROD_BROKEN_PILLAR,TC_MILL_PROD_BROKEN_PILLAR_BASE,true,D,U,MillBrokenPillar.Baseline,Walk|Jump,BaselineProtected,StaticRecoveryAvailable,PreserveSpineAndEntryExit,30f1f5b8eec9ce3cc1b8d832b3a970cfd2c31724a57d0d758c83002749fe8f11
TC_MILL_PROD_FALL_RECOVERY,TC_MILL_PROD_FALL_RECOVERY_ALT,false,U,L,MillFallRecovery.Alternate,Jump|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,430fbab7d6ac28dcdf0770fafe0e1cf278c3aa434742ef3f3b310e02e33b31f7
TC_MILL_PROD_FALL_RECOVERY,TC_MILL_PROD_FALL_RECOVERY_BASE,true,U,L,MillFallRecovery.Baseline,Walk|Jump,BaselineProtected,StaticRecoveryAvailable,PreserveSpineAndEntryExit,1a6bf99bc0fa8f25924de1bf43ac55d513b242e7b0e763a161c07350207659b8
TC_MILL_PROD_GEAR_GALLERY,TC_MILL_PROD_GEAR_GALLERY_ALT,false,L,R,MillGearGallery.Alternate,Jump|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,1eb0b3e2cc7a540c8e1f874255da7334bbf09fb04b722d92ee44d07c3e6f29b4
TC_MILL_PROD_GEAR_GALLERY,TC_MILL_PROD_GEAR_GALLERY_BASE,true,L,R,MillGearGallery.Baseline,Walk|Jump,BaselineProtected,StaticRecoveryAvailable,PreserveSpineAndEntryExit,8ae5c2aaf78337108fce182bad63ff09889db23034e98786fb4fd2d28262c102
TC_MILL_PROD_ORTHOGONAL_SHAFT,TC_MILL_PROD_ORTHOGONAL_SHAFT_ALT,false,L,R,MillOrthogonalShaft.Alternate,Jump|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,ede759966776c36fbe2b88653de2dda29c122ce75599c6b319520a1d8e8fe874
TC_MILL_PROD_ORTHOGONAL_SHAFT,TC_MILL_PROD_ORTHOGONAL_SHAFT_BASE,true,L,R,MillOrthogonalShaft.Baseline,Walk|Jump,BaselineProtected,StaticRecoveryAvailable,PreserveSpineAndEntryExit,b4ed17e00299dfa6bd85a57aa54bfbc43f0af83d5e0f15bf7eaa9be8d5f9c079
TC_MILL_PROD_RUST_LEDGE,TC_MILL_PROD_RUST_LEDGE_ALT,false,L,U,MillRustLedge.Alternate,Jump|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,f7adfb6f9a2c75d4aebd36154efd332e274eb237d27fb8af1e7a7f8b1c4176a9
TC_MILL_PROD_RUST_LEDGE,TC_MILL_PROD_RUST_LEDGE_BASE,true,L,U,MillRustLedge.Baseline,Walk|Jump,BaselineProtected,StaticRecoveryAvailable,PreserveSpineAndEntryExit,3734efa8d121a53c1299bc2572a93281f15130a36d9e09e8d37e6c38fe654284
TC_MILL_QUIET_BEAM_WALK,TC_MILL_QUIET_BEAM_WALK_ALT,false,L,R,MillQuietBeamWalk.Alternate,Jump|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,b7088f067eee4009ec0d2132352b10ea69b6f758c172adbe3068b82bc1516f8b
TC_MILL_QUIET_BEAM_WALK,TC_MILL_QUIET_BEAM_WALK_BASE,true,L,R,MillQuietBeamWalk.Baseline,Walk|Jump,BaselineProtected,QuietStable,PreserveSpineAndEntryExit,73acb47eab9c4632dd907b9487a810201daa64e897cbd051c1a9c7d76814a6a0
TC_MILL_QUIET_GEAR_SHADOW,TC_MILL_QUIET_GEAR_SHADOW_ALT,false,R,L,MillQuietGearShadow.Alternate,Jump|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,ffc982d0f40aee0a527a65256dddfcb01c24319aa9af253e47e21156624a3853
TC_MILL_QUIET_GEAR_SHADOW,TC_MILL_QUIET_GEAR_SHADOW_BASE,true,R,L,MillQuietGearShadow.Baseline,Walk|Jump,BaselineProtected,QuietStable,PreserveSpineAndEntryExit,6e8afa52551818129a62cbd6fd226d30302ab88321aec628c16d00b269a23ace
TC_MILL_QUIET_RUST_BALCONY,TC_MILL_QUIET_RUST_BALCONY_ALT,false,D,U,MillQuietRustBalcony.Alternate,Jump|Drop,AuthoredAlternative,StaticRecoveryAvailable,PreserveSpineAndEntryExit,5430b41a0b18afa988ceb22a0604eba93aaca9fa4cf4b72b7e37be00c9d9042c
TC_MILL_QUIET_RUST_BALCONY,TC_MILL_QUIET_RUST_BALCONY_BASE,true,D,U,MillQuietRustBalcony.Baseline,Walk|Jump,BaselineProtected,QuietStable,PreserveSpineAndEntryExit,0a2ed1eb7c4ed21f67d58d417b74b2d4e7226a382c70f85bb155e89d7cf1b359
