pattern_id,write_mask,cells_row_major_16,semantic_hash,variants,actual_cell_digest,plan_digest
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","3","Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","LOOP_SCALLOP|LOOP_SHELF","e1ad3f6581b4b1d236857531382366be6a2a32dc4208e33c464be57a52c39660","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_5f04930cfef3fa6d454922e103ea32f317d22d767e65ecb570ee1d16987701dd","61696","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Air|Solid|Solid|Solid","5f04930cfef3fa6d454922e103ea32f317d22d767e65ecb570ee1d16987701dd","LOOP_SCALLOP","339695ad886de94f5d02e66f7d760254075afa92e19d0546adb01dbf20a0b376","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_61ae1e9b0c350576c855e873783d7c03356cfcf00d7734c02bd86766cd3651e6","6143","Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Air|Unknown|Air|Unknown|Unknown|Unknown","61ae1e9b0c350576c855e873783d7c03356cfcf00d7734c02bd86766cd3651e6","LOOP_SHELF","bd8165ec847ba97cb151ada5196fb76ed334538736ae5abc4fb45c3853cd2f71","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_63d425a0250d78053b448b5e006578015cd3dcaab8559e291bd2a9d66a600d6b","4095","Air|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Unknown|Unknown|Unknown|Unknown","63d425a0250d78053b448b5e006578015cd3dcaab8559e291bd2a9d66a600d6b","LOOP_SCALLOP","95e6e532ee1d87a15d0eb24dac76cc02e5f2b1f3df80038bce6702234c68322d","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_6634d0244e945ca85fbbc9320ec24e27713fa8a727c2f40474261b80b8670504","30513","Solid|Unknown|Unknown|Unknown|Air|Solid|Unknown|Unknown|Air|Air|Solid|Unknown|Air|Air|Air|Unknown","6634d0244e945ca85fbbc9320ec24e27713fa8a727c2f40474261b80b8670504","LOOP_SCALLOP","5755499523b5666a90fc2a8b01f92ad41baba2881821cf189a61533df906d0e2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_780895d140120c6d544a5a4d1a14c315726ba9b4e3d31b46ed1f8d4249105c97","32764","Unknown|Unknown|Solid|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Air|Unknown","780895d140120c6d544a5a4d1a14c315726ba9b4e3d31b46ed1f8d4249105c97","LOOP_SHELF","bd8049304779639e1a09a501737a0bcd4de489ec019c2524308b67bcbaf32ce8","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_79a06069dd1cce7ef21ec1dcf8e0d5d0583d50ea6534979eb1339045848866ca","26483","Solid|Solid|Unknown|Unknown|Air|Air|Solid|Unknown|Air|Air|Air|Unknown|Unknown|Air|Air|Unknown","79a06069dd1cce7ef21ec1dcf8e0d5d0583d50ea6534979eb1339045848866ca","LOOP_SCALLOP","95e6e532ee1d87a15d0eb24dac76cc02e5f2b1f3df80038bce6702234c68322d","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_7a894dadcca7ad58ffa33571f5eaa386ef45137da55a54ae941c05485c9e10f3","14","Unknown|Air|Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","7a894dadcca7ad58ffa33571f5eaa386ef45137da55a54ae941c05485c9e10f3","LOOP_SCALLOP","3c7a293d0c654a9defd85ed040f568a9dd77947ad89131019edab0b70f81cb7f","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","4096","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown","83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","LOOP_SCALLOP|LOOP_SHELF","6c71ca987f4dc0f888e98da440055a53f8bd53e5ccae9ac3a19c675956d76548","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_84a9af85732e176e94c3492afadccb0ca06cbe70250e08f9202dec8bf3470c8b","3311","Air|Air|Air|Solid|Unknown|Air|Air|Air|Unknown|Unknown|Air|Air|Unknown|Unknown|Unknown|Unknown","84a9af85732e176e94c3492afadccb0ca06cbe70250e08f9202dec8bf3470c8b","LOOP_SCALLOP","5755499523b5666a90fc2a8b01f92ad41baba2881821cf189a61533df906d0e2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_864cc70f812510809ad48cd93c9f755baeb45cb87e20af7757d7e3c8e3958d3e","52424","Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Solid|Air|Unknown|Unknown|Air|Air|Unknown|Unknown|Air|Air","864cc70f812510809ad48cd93c9f755baeb45cb87e20af7757d7e3c8e3958d3e","LOOP_SCALLOP","597514d8eb99da875542222e3d0d333d1934a0b42430170200b75968c1ea1773","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_881709de701aa8d4556d9e57d1dd4ed7da49f0531cdb0852adbee75c299dbec7","57344","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Solid","881709de701aa8d4556d9e57d1dd4ed7da49f0531cdb0852adbee75c299dbec7","LOOP_SHELF","bd8049304779639e1a09a501737a0bcd4de489ec019c2524308b67bcbaf32ce8","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_91d2595d3afc0345156f47f1aef2190dd8df38bc35661f0c67ffd47e13a05b8f","15","Air|Air|Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","91d2595d3afc0345156f47f1aef2190dd8df38bc35661f0c67ffd47e13a05b8f","LOOP_SCALLOP|LOOP_SHELF","6678794f94705c0d590cac50d3bd9c1c45d70e49c8baa48b25f09c777d68729a","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","140","Unknown|Unknown|Air|Air|Unknown|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","LOOP_SCALLOP|LOOP_SHELF","0d6bbadb876bedb15c492024837dc5dbe052499d51f981065ba5875a685b5757","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_954ea4995cd76beb2b9686419aa8bafb1b100c1eb2129cbbd2cbd99f3cd7c66b","32748","Unknown|Unknown|Solid|Solid|Unknown|Solid|Air|Air|Solid|Air|Air|Air|Air|Air|Air|Unknown","954ea4995cd76beb2b9686419aa8bafb1b100c1eb2129cbbd2cbd99f3cd7c66b","LOOP_SCALLOP|LOOP_SHELF","2484b89da2ba1c024a4dcecf6e1195d75b5db2ec00122d4a67eca74561f3d123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_9551dae7e2a87584a4a81d9dcba602d2d06488284f66bcc45b4cb98ae06526eb","62208","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Air|Air|Solid|Solid","9551dae7e2a87584a4a81d9dcba602d2d06488284f66bcc45b4cb98ae06526eb","LOOP_SHELF","07b1a78a822c1a04f8ae5457361b23861ad25a75c59459dd0ea5997a7f1f0d55","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","61299","Air|Solid|Unknown|Unknown|Air|Air|Solid|Unknown|Air|Air|Air|Solid|Unknown|Air|Air|Air","95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","LOOP_SHELF","90402d4d0a90fddd8839f6942b512517686486e75dd9cdbf83d9661e47142720","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_9b5fa5bd885abe2a1e7e6e39dc8e127e1451ef5141acee78d9ab277055cead95","2303","Air|Air|Air|Air|Air|Air|Air|Air|Unknown|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown","9b5fa5bd885abe2a1e7e6e39dc8e127e1451ef5141acee78d9ab277055cead95","LOOP_SCALLOP","339695ad886de94f5d02e66f7d760254075afa92e19d0546adb01dbf20a0b376","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_9cb77670eb4bbb84979b3ec8e01cb16e2c4a1202c2de215615ad5b31a9e3b3ac","61440","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Solid|Solid","9cb77670eb4bbb84979b3ec8e01cb16e2c4a1202c2de215615ad5b31a9e3b3ac","LOOP_SCALLOP","95e6e532ee1d87a15d0eb24dac76cc02e5f2b1f3df80038bce6702234c68322d","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_9f69e14ce569e0271a771501fffaae495bd5fd14dfe9e0a1db62992aedcf88ea","1023","Solid|Air|Air|Air|Air|Air|Air|Air|Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","9f69e14ce569e0271a771501fffaae495bd5fd14dfe9e0a1db62992aedcf88ea","LOOP_SHELF","bd8049304779639e1a09a501737a0bcd4de489ec019c2524308b67bcbaf32ce8","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_a05485471eb21c7249bd72985e930f86f59cd09c539bd1c313bbce3329b3d94a","26483","Air|Solid|Unknown|Unknown|Air|Air|Solid|Unknown|Air|Air|Air|Unknown|Unknown|Air|Air|Unknown","a05485471eb21c7249bd72985e930f86f59cd09c539bd1c313bbce3329b3d94a","LOOP_SHELF","90402d4d0a90fddd8839f6942b512517686486e75dd9cdbf83d9661e47142720","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_a067a75b4a15890d60cf4f68438025be0639bc703426eacedaea8d0f3d780c5b","60928","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Solid|Unknown|Air|Air|Air","a067a75b4a15890d60cf4f68438025be0639bc703426eacedaea8d0f3d780c5b","LOOP_SCALLOP","3c7a293d0c654a9defd85ed040f568a9dd77947ad89131019edab0b70f81cb7f","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_a6385bb6799ea1ed37a2bf7a469330aa5dc0823bdad6fcb752da1c87356364a9","16382","Unknown|Solid|Solid|Air|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Air|Unknown|Unknown","a6385bb6799ea1ed37a2bf7a469330aa5dc0823bdad6fcb752da1c87356364a9","LOOP_SCALLOP","2d0cc28de5ef1682839ec56164c9c43373cc0f9f33d96d2c29a3ea75a0c06ae6","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_aa3d5bcb526e1e3a6077242c4dcb7c79021437c2eea82f2e88d67078fea54f7b","7","Air|Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","aa3d5bcb526e1e3a6077242c4dcb7c79021437c2eea82f2e88d67078fea54f7b","LOOP_SCALLOP|LOOP_SHELF","69ee8e6f5c7795bce13fd857f6515554ce2d472011a73086eedf3444beba79b0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_ab1598662b49277bf343055acf5db344dd0e33def669b8114e2e039bd2669792","36863","Solid|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Unknown|Unknown|Unknown|Air","ab1598662b49277bf343055acf5db344dd0e33def669b8114e2e039bd2669792","LOOP_SCALLOP","339695ad886de94f5d02e66f7d760254075afa92e19d0546adb01dbf20a0b376","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_b6d9ad4308d0e814d89c03bb0287a4417f0d0b05e59ee33bf1397952a2808b17","3839","Air|Air|Solid|Solid|Air|Air|Air|Air|Unknown|Air|Air|Air|Unknown|Unknown|Unknown|Unknown","b6d9ad4308d0e814d89c03bb0287a4417f0d0b05e59ee33bf1397952a2808b17","LOOP_SHELF","07b1a78a822c1a04f8ae5457361b23861ad25a75c59459dd0ea5997a7f1f0d55","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","311","Air|Air|Air|Unknown|Air|Air|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","LOOP_SCALLOP|LOOP_SHELF","165bfc13d442ec15c35fbcdd3e74aa3f04aa4f3a301fe8015de0229679a134d7","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_bdeb8997cdebaf62fd5d47989d512363b1259540c1e36caa27a37335f7ae714d","64512","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Solid|Solid|Air|Air","bdeb8997cdebaf62fd5d47989d512363b1259540c1e36caa27a37335f7ae714d","LOOP_SCALLOP","2d0cc28de5ef1682839ec56164c9c43373cc0f9f33d96d2c29a3ea75a0c06ae6","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
