pattern_id,origin_x,origin_y,loop_id,recipe,host,mirror,write_mask,actual_cell_digest,plan_digest
"INFILL_a067a75b4a15890d60cf4f68438025be0639bc703426eacedaea8d0f3d780c5b","552","104","SV5_LOOP_0e3b06df3260f35d7e43","LOOP_SHELF","SV5_OPTIONAL_04","False","60928","4cdc2025db3cc87eb48428702abe451d309faa7ffe5bad2534cac229367008e6","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_3a9d0237704e095f598554a41e2dc3355cbba359027c80f1384c4ed10ea4b245","556","104","SV5_LOOP_0e3b06df3260f35d7e43","LOOP_SHELF","SV5_OPTIONAL_04","False","63232","8b69de9e8864cb56d053220d1e06d820e6566d940c9f2f9ff48ea9861e8c00d7","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_9cb77670eb4bbb84979b3ec8e01cb16e2c4a1202c2de215615ad5b31a9e3b3ac","560","104","SV5_LOOP_0e3b06df3260f35d7e43","LOOP_SHELF","SV5_OPTIONAL_04","False","61440","d7e228fc059a8737f318279cb15cbcc28034f91b67fb12432158c03ea13941ea","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","564","104","SV5_LOOP_0e3b06df3260f35d7e43","LOOP_SHELF","SV5_OPTIONAL_04","False","4096","03ce558f20b549a7979cf46762e098240c7e4db3979570d0f295f89c335b0038","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_7a894dadcca7ad58ffa33571f5eaa386ef45137da55a54ae941c05485c9e10f3","552","108","SV5_LOOP_0e3b06df3260f35d7e43","LOOP_SHELF","SV5_OPTIONAL_04","False","14","d10a77c81d887a62cb9ca70688c1e1feab890b7bee36e3e140500e64f7036c19","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_34db596c7952e39f849dc6719e0e1e0fd474f47529a8c24d8ca10aabf252bdea","556","108","SV5_LOOP_0e3b06df3260f35d7e43","LOOP_SHELF","SV5_OPTIONAL_04","False","207","9f6fb7defa223b1a84a100a1cc2526091d7900d5ca955bde9d09bb622baceccd","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_3edb8f05b245ed940136479b0419bc6e6d3285bf59704802a53e2c4ae69b7176","560","108","SV5_LOOP_0e3b06df3260f35d7e43","LOOP_SHELF","SV5_OPTIONAL_04","False","255","673a9128e367bfa0701da300eb2f8622e2a9763733a47072987091b6589955a6","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_63d425a0250d78053b448b5e006578015cd3dcaab8559e291bd2a9d66a600d6b","564","108","SV5_LOOP_0e3b06df3260f35d7e43","LOOP_SHELF","SV5_OPTIONAL_04","False","4095","28934b4991b3ba9fb29c82bcfacf15a7c674540c2accfbf05380da4b2268cfad","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_79a06069dd1cce7ef21ec1dcf8e0d5d0583d50ea6534979eb1339045848866ca","568","108","SV5_LOOP_0e3b06df3260f35d7e43","LOOP_SHELF","SV5_OPTIONAL_04","False","26483","7b5cc67df8e78e00a3a4cc30f10753d7f0a893e5184f880b05c7daad78565a49","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_a067a75b4a15890d60cf4f68438025be0639bc703426eacedaea8d0f3d780c5b","552","120","SV5_LOOP_10679894a03f8e8ab078","LOOP_SHELF","SV5_OPTIONAL_04","False","60928","65adbeb89777fdc8c34651216cb2d63e43a44b4d588b155ff0766fce54a1120c","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_5f04930cfef3fa6d454922e103ea32f317d22d767e65ecb570ee1d16987701dd","556","120","SV5_LOOP_10679894a03f8e8ab078","LOOP_SHELF","SV5_OPTIONAL_04","False","61696","40d2093d7fd0bca9ba28438f1f7eca02a1090f3d261aa4821fca85748044aec8","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_7a894dadcca7ad58ffa33571f5eaa386ef45137da55a54ae941c05485c9e10f3","552","124","SV5_LOOP_10679894a03f8e8ab078","LOOP_SHELF","SV5_OPTIONAL_04","False","14","2677f7ed2ebe35ccdad940a50054027e6aa617778d44f8dc80531e79e868e47b","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_9b5fa5bd885abe2a1e7e6e39dc8e127e1451ef5141acee78d9ab277055cead95","556","124","SV5_LOOP_10679894a03f8e8ab078","LOOP_SHELF","SV5_OPTIONAL_04","False","2303","82d90cee862568a36cb4c8d1f6689a46a50d7de3481eab84049900d4e70236c9","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_ab1598662b49277bf343055acf5db344dd0e33def669b8114e2e039bd2669792","560","124","SV5_LOOP_10679894a03f8e8ab078","LOOP_SHELF","SV5_OPTIONAL_04","False","36863","760409efedb7d537623c86cb0abe6d7c04b251871275f2286ce54f1f68c36529","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_555c36d667342851af92570fa8395dde5b2166ec0d5a17165685bed708a93258","564","124","SV5_LOOP_10679894a03f8e8ab078","LOOP_SHELF","SV5_OPTIONAL_04","False","65392","582e88cb22e97e9684a9f733248b1f36b05265ccddffcff1c8610477815f855a","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","564","128","SV5_LOOP_10679894a03f8e8ab078","LOOP_SHELF","SV5_OPTIONAL_04","False","12","c500124af4ba731088ffe8fd8311cf4161dd5588d5140994f91bd75033c6070f","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_0de03e2d0b7890b37f096153eab8a59d80f43c2454b4789658538dddc3a9a9e0","216","48","SV5_LOOP_1f1ca272324cf9b734a9","LOOP_SCALLOP","SV5_OPTIONAL_06","False","60416","4f08b9dba196506b222d5d9b0410dcd3488f0f851ef0f4f59db72b77bd76d2de","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_e186cc2427b7c6001b9e8d7f09f2dbafb6526a9d450e0b7adb906ecfaa0785a5","220","48","SV5_LOOP_1f1ca272324cf9b734a9","LOOP_SCALLOP","SV5_OPTIONAL_06","False","65280","5805b7abd38c17b7f06a7294a4c4303dd167c2fdfe973768c97d358836ec686b","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_0e15b63e32a9e38d151f268994fdf557efaba36e59dbaa824137de56138640ab","216","52","SV5_LOOP_1f1ca272324cf9b734a9","LOOP_SCALLOP","SV5_OPTIONAL_06","False","110","1fb660544127c3c0f684331cc12e8a4b847998ce5d0a6890bf96af3739010edf","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_91d2595d3afc0345156f47f1aef2190dd8df38bc35661f0c67ffd47e13a05b8f","220","52","SV5_LOOP_1f1ca272324cf9b734a9","LOOP_SCALLOP","SV5_OPTIONAL_06","False","15","6743c37f2f65939476d01ff971818e8e117a410b74b293473cf6ecbcba839277","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","124","128","SV5_LOOP_3b220c34633ec13aee21","LOOP_SCALLOP","SV5_OPTIONAL_09","False","52224","45ec20853375b8cbcb2f9ab1b0deb43b0e8d977cba0f9fa1f36c1dfe8b80f67d","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_9551dae7e2a87584a4a81d9dcba602d2d06488284f66bcc45b4cb98ae06526eb","128","128","SV5_LOOP_3b220c34633ec13aee21","LOOP_SCALLOP","SV5_OPTIONAL_09","False","62208","ed62b792894c1091f71e070e5f17a94ff2ae17580d94c045e66a5b438e136c28","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_23d630b69e0e4d2ecec39f0a6585165f6c20c38e776710e57b4600365efcfe83","132","128","SV5_LOOP_3b220c34633ec13aee21","LOOP_SCALLOP","SV5_OPTIONAL_09","False","12288","30598c6d546c23e48e677377419df60308e83b8d5cc6487be431bce93baca0b4","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","124","132","SV5_LOOP_3b220c34633ec13aee21","LOOP_SCALLOP","SV5_OPTIONAL_09","False","12","a165d6a359c4174a2ca562370d599311e1573c203cbc3346251362111504eff0","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_4c7fe6724b0fb070e7701d3481fe221aed9f9a01a0e3fe3e767bef5ad485c872","128","132","SV5_LOOP_3b220c34633ec13aee21","LOOP_SCALLOP","SV5_OPTIONAL_09","False","239","3732084721fae221c4b3ae09d4846459aa932019143a46416d73ddbe6fbed504","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_b6d9ad4308d0e814d89c03bb0287a4417f0d0b05e59ee33bf1397952a2808b17","132","132","SV5_LOOP_3b220c34633ec13aee21","LOOP_SCALLOP","SV5_OPTIONAL_09","False","3839","c59854fd77d7698805637d05ee79d1ccb9cc816e06b2f130d6109dce24035c5d","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_0b0700d16004ed4b0db1c9cda4821782976038246f3a083e329d30caba8e2ae8","136","132","SV5_LOOP_3b220c34633ec13aee21","LOOP_SCALLOP","SV5_OPTIONAL_09","False","61427","71e2d02360d36d7033e2dc5a39e77e7ebff9c2eb92ee8200dfc8a5ba57b6bcd7","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_199b48a09474ae32fcd77a9bbd202348f729ff1f48af2688d3b1733faa6041bf","140","132","SV5_LOOP_3b220c34633ec13aee21","LOOP_SCALLOP","SV5_OPTIONAL_09","False","13072","591dfa5c607257af19af918f6f908324f14ad8e955fcff0f0cfa4b9a9531a56e","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","140","136","SV5_LOOP_3b220c34633ec13aee21","LOOP_SCALLOP","SV5_OPTIONAL_09","False","3","477da0fc32e0f6c2d1815f43c0e1c94df55523acc0ef3a3b423f989f9b250543","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","172","84","SV5_LOOP_5087dc04c4155454233c","LOOP_SHELF","SV5_OPTIONAL_07","False","52224","42ab290af4fe62a49cca81e5d6fcd12fe3cdf7284d2ccb04406a449f30bfff1c","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_e186cc2427b7c6001b9e8d7f09f2dbafb6526a9d450e0b7adb906ecfaa0785a5","176","84","SV5_LOOP_5087dc04c4155454233c","LOOP_SHELF","SV5_OPTIONAL_07","False","65280","1250a2602305bab4725ce0749b79361e97607ae8359418fb2b3e7dc73add3ed2","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_3b2b3381187cb24f38b5992949d4e2a7553b93cd1a672227341544b17fdc3ad2","180","84","SV5_LOOP_5087dc04c4155454233c","LOOP_SHELF","SV5_OPTIONAL_07","False","13056","2610c6866269333ce915c5612499a813bc12dfe647b423a6da245ff76b735d02","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","172","88","SV5_LOOP_5087dc04c4155454233c","LOOP_SHELF","SV5_OPTIONAL_07","False","12","91a4f168787368414c89026b8f6cda382a8822d6714e4735076aeb6014e660de","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_91d2595d3afc0345156f47f1aef2190dd8df38bc35661f0c67ffd47e13a05b8f","176","88","SV5_LOOP_5087dc04c4155454233c","LOOP_SHELF","SV5_OPTIONAL_07","False","15","3376947d865e3a037a661d62faaefb4f934b7c80f94051ee86803ae44943bc7a","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","180","88","SV5_LOOP_5087dc04c4155454233c","LOOP_SHELF","SV5_OPTIONAL_07","False","3","6bb2c37420708d4758be6267c2b2584c5849a47b571698ce610ab5ef80df7df9","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_36978e0dc065c5f10face042fe9717c59e00144dd368f06ed2d50ceeb80dfb65","128","156","SV5_LOOP_688eb14711cd245fc9d9","LOOP_SCALLOP","SV5_OPTIONAL_09","False","30208","6ac10ccb67810a57bb88ecee75d92574fb5f240ff7155a853e0a02d23a106390","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_954ea4995cd76beb2b9686419aa8bafb1b100c1eb2129cbbd2cbd99f3cd7c66b","124","160","SV5_LOOP_688eb14711cd245fc9d9","LOOP_SCALLOP","SV5_OPTIONAL_09","False","32748","4bd806947c81a055db1c802ec91a2e214b8294eb380af4ef6eebfcbf6e3290e4","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
