x,y,is_open,tile_code,biome_id,chunk_id,candidate_id,production_pattern_family_id,required_route,recovery_route,protected,marker_kind,marker_source_id,boundary_candidate_id
44,1,true,MP_BACKGROUND_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0D01,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_CRATER_DOUGH_H_01
45,1,true,MP_BOUNDARY_BLEND,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0D01,MP_DOUGH_SOFT_POCKET,false,false,false,ACTIVITY,ACT_CRATER_RICOCHET_MINE,BND_CRATER_DOUGH_H_01
46,1,true,MP_STEP_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0D01,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_CRATER_DOUGH_H_01
47,1,true,MP_WALL_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0D01,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_CRATER_DOUGH_H_01
0,2,true,MP_DEBUG_MISSING,MoonDough,VIS01_CHUNK_00,VIS01_MP_0024,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_MILL_V_04
1,2,true,MP_CEILING_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0024,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_MILL_V_04
2,2,true,MP_ONEWAY_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0024,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_MILL_V_04
3,2,true,MP_BACKGROUND_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0024,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_MILL_V_04
4,2,true,MP_GROUND_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0801,MP_CRATER_METEOR_CUE,false,false,false,,,BND_CRATER_MILL_V_04
5,2,true,MP_DECOR_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0801,MP_CRATER_METEOR_CUE,true,false,true,,,BND_CRATER_MILL_V_04
6,2,true,MP_GROUND_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0801,MP_CRATER_METEOR_CUE,false,false,false,,,BND_CRATER_MILL_V_04
7,2,false,MP_DEBUG_MISSING,MoonDough,VIS01_CHUNK_00,VIS01_MP_0801,MP_CRATER_METEOR_CUE,false,false,false,,,BND_CRATER_MILL_V_04
8,2,false,MP_CEILING_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0D80,MP_MILL_BEAM_GRIP,false,false,false,,,BND_CRATER_MILL_V_04
9,2,true,MP_CEILING_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0D80,MP_MILL_BEAM_GRIP,false,false,false,,,BND_CRATER_MILL_V_04
10,2,false,MP_DECOR_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0D80,MP_MILL_BEAM_GRIP,false,false,false,,,BND_CRATER_MILL_V_04
11,2,false,MP_GROUND_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0D80,MP_MILL_BEAM_GRIP,false,false,false,,,BND_CRATER_MILL_V_04
12,2,true,MP_GROUND_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0060,MP_ROOT_SAP_PATCH,false,false,false,,,BND_ROOT_MILL_V_03
13,2,true,MP_DECOR_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0060,MP_ROOT_SAP_PATCH,false,false,false,,,BND_ROOT_MILL_V_03
14,2,true,MP_GROUND_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0060,MP_ROOT_SAP_PATCH,false,false,false,,,BND_ROOT_MILL_V_03
15,2,true,MP_CEILING_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0060,MP_ROOT_SAP_PATCH,false,false,false,,,BND_ROOT_MILL_V_03
16,2,true,MP_DEBUG_MISSING,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0C00,MP_ROOT_ARCH,false,false,false,,,BND_ROOT_MILL_V_03
17,2,true,MP_CEILING_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0C00,MP_ROOT_ARCH,true,false,true,,,BND_ROOT_MILL_V_03
18,2,false,MP_BACKGROUND_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0C00,MP_ROOT_ARCH,false,false,false,,,BND_ROOT_MILL_V_03
19,2,false,MP_GROUND_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0C00,MP_ROOT_ARCH,false,false,false,,,BND_ROOT_MILL_V_03
20,2,true,MP_GROUND_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0011,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_MILL_V_03
21,2,true,MP_BACKGROUND_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0011,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_MILL_V_03
22,2,true,MP_GROUND_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0011,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_MILL_V_03
23,2,true,MP_CEILING_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0011,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_MILL_V_03
24,2,true,MP_DEBUG_MISSING,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0022,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_H_02
25,2,true,MP_CEILING_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0022,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_H_02
26,2,true,MP_DEBUG_MISSING,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0022,MP_DOUGH_BOUNCE_CUP,false,false,false,EVENT,EVT_RARE_CREATURE,BND_MILL_DOUGH_H_02
27,2,true,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0022,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_H_02
28,2,true,MP_GROUND_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0840,MP_CRATER_BROKEN_SLOPE,false,false,false,,,BND_MILL_DOUGH_H_02
29,2,true,MP_DECOR_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0840,MP_CRATER_BROKEN_SLOPE,true,false,true,,,BND_MILL_DOUGH_H_02
30,2,true,MP_GROUND_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0840,MP_CRATER_BROKEN_SLOPE,false,false,false,,,BND_MILL_DOUGH_H_02
31,2,false,MP_DEBUG_MISSING,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0840,MP_CRATER_BROKEN_SLOPE,false,false,false,,,BND_MILL_DOUGH_H_02
32,2,true,MP_DEBUG_MISSING,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0480,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_H_02
33,2,true,MP_STEP_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0480,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_H_02
34,2,false,MP_STEP_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0480,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_H_02
35,2,true,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0480,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_H_02
36,2,false,MP_DECOR_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0990,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_H_01
37,2,true,MP_BACKGROUND_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0990,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_H_01
38,2,true,MP_BOUNDARY_BLEND,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0990,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_H_01
39,2,false,MP_ONEWAY_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0990,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_H_01
40,2,true,MP_DEBUG_MISSING,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0480,MP_MILL_BEAM_GRIP,false,false,false,,,BND_CRATER_DOUGH_H_01
41,2,true,MP_CEILING_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0480,MP_MILL_BEAM_GRIP,true,false,true,,,BND_CRATER_DOUGH_H_01
42,2,false,MP_DECOR_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0480,MP_MILL_BEAM_GRIP,false,false,false,,,BND_CRATER_DOUGH_H_01
43,2,true,MP_BACKGROUND_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0480,MP_MILL_BEAM_GRIP,false,false,false,,,BND_CRATER_DOUGH_H_01
44,2,false,MP_DECOR_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0D01,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_CRATER_DOUGH_H_01
45,2,true,MP_BACKGROUND_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0D01,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_CRATER_DOUGH_H_01
46,2,false,MP_HAZARD_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0D01,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_CRATER_DOUGH_H_01
47,2,false,MP_ONEWAY_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_0D01,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_CRATER_DOUGH_H_01
0,3,true,MP_DECOR_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0024,MP_CRATER_DUST_PATCH,true,false,true,,,BND_CRATER_MILL_V_04
1,3,true,MP_BOUNDARY_BLEND,MoonDough,VIS01_CHUNK_00,VIS01_MP_0024,MP_CRATER_DUST_PATCH,true,false,true,,,BND_CRATER_MILL_V_04
2,3,true,MP_STEP_CORE,MoonDough,VIS01_CHUNK_00,VIS01_MP_0024,MP_CRATER_DUST_PATCH,true,false,true,,,BND_CRATER_MILL_V_04
