contact_id,kind,world_x,world_y,route_ids,classification,detail,geometry_state,player_state
"AIR_WITNESS_109_EDGE","RAW_AIR_WITNESS","416","340","","STATIC_AIR_CONTACT_GEOMETRY_PENDING","Raw 4-neighbour AIR witness is diagnostic only; it is not Player proof.","Pending","PENDING"
"REVIEW_415_301_a84c61cb2448","REVIEW_LABEL_CONTACT","415","301","0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3|16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998|21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0|74004c50147eb4af54c7c3beb9c82282fb0d23628aa3c2e2a588301c04e965f4","LOGICAL_GUARD_PRESENT_GEOMETRY_PENDING","Review label mismatch is classified from actual RMAP13 predicates, not the label alone.","Pending","PENDING"
"SHARED_276_341_9df9696f99b8","SHARED","276","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_276_342_9df9696f99b8","SHARED","276","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_277_341_9df9696f99b8","SHARED","277","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_277_342_9df9696f99b8","SHARED","277","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_278_341_9df9696f99b8","SHARED","278","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_278_342_9df9696f99b8","SHARED","278","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_279_341_9df9696f99b8","SHARED","279","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_279_342_9df9696f99b8","SHARED","279","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_280_341_9df9696f99b8","SHARED","280","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_280_342_9df9696f99b8","SHARED","280","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_281_341_9df9696f99b8","SHARED","281","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_281_342_9df9696f99b8","SHARED","281","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_282_341_9df9696f99b8","SHARED","282","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_282_342_9df9696f99b8","SHARED","282","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_283_341_9df9696f99b8","SHARED","283","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_283_342_9df9696f99b8","SHARED","283","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_284_341_9df9696f99b8","SHARED","284","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_284_342_9df9696f99b8","SHARED","284","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_285_341_9df9696f99b8","SHARED","285","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_285_342_9df9696f99b8","SHARED","285","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_286_341_9df9696f99b8","SHARED","286","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_286_342_9df9696f99b8","SHARED","286","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_287_341_9df9696f99b8","SHARED","287","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_287_342_9df9696f99b8","SHARED","287","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_288_341_9df9696f99b8","SHARED","288","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_288_342_9df9696f99b8","SHARED","288","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_289_341_9df9696f99b8","SHARED","289","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_289_342_9df9696f99b8","SHARED","289","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_290_341_9df9696f99b8","SHARED","290","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_290_342_9df9696f99b8","SHARED","290","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_291_341_9df9696f99b8","SHARED","291","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_291_342_9df9696f99b8","SHARED","291","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_292_341_9df9696f99b8","SHARED","292","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_292_342_9df9696f99b8","SHARED","292","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_293_341_9df9696f99b8","SHARED","293","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_293_342_9df9696f99b8","SHARED","293","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_294_341_9df9696f99b8","SHARED","294","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_294_342_9df9696f99b8","SHARED","294","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_295_341_9df9696f99b8","SHARED","295","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_295_342_9df9696f99b8","SHARED","295","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_296_341_9df9696f99b8","SHARED","296","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_296_342_9df9696f99b8","SHARED","296","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_297_341_9df9696f99b8","SHARED","297","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_297_342_9df9696f99b8","SHARED","297","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_298_341_9df9696f99b8","SHARED","298","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_298_342_9df9696f99b8","SHARED","298","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_299_341_9df9696f99b8","SHARED","299","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_299_342_9df9696f99b8","SHARED","299","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_300_341_9df9696f99b8","SHARED","300","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_300_342_9df9696f99b8","SHARED","300","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_301_341_9df9696f99b8","SHARED","301","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_301_342_9df9696f99b8","SHARED","301","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_302_341_9df9696f99b8","SHARED","302","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_302_342_9df9696f99b8","SHARED","302","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_303_341_9df9696f99b8","SHARED","303","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_303_342_9df9696f99b8","SHARED","303","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_304_341_9df9696f99b8","SHARED","304","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_304_342_9df9696f99b8","SHARED","304","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_305_341_9df9696f99b8","SHARED","305","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_305_342_9df9696f99b8","SHARED","305","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_306_341_9df9696f99b8","SHARED","306","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
"SHARED_306_342_9df9696f99b8","SHARED","306","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","Same-stage route merge has no Player or geometry proof.","Pending","PENDING"
