sidepath_id,sequence,x,y,source_value,final_value,head_value,support_value,movement_role,plan_digest
SV5_SIDE_08aa78d0cf94e352179c,6,55,164,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,7,56,164,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,8,57,164,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,9,58,164,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,10,59,164,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,11,59,165,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,12,60,165,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,13,61,165,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,14,62,165,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,15,63,165,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,16,63,166,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,17,64,166,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,18,65,166,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,19,66,166,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,20,67,166,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,21,67,167,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,22,68,167,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,23,69,167,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,24,70,167,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,25,71,167,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,26,71,168,SOLID,AIR,AIR,AIR,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,27,72,168,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,28,73,168,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,29,74,168,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_08aa78d0cf94e352179c,30,75,168,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,0,132,117,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,1,133,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,2,134,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,3,135,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,4,136,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,5,137,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,6,138,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,7,139,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,8,140,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,9,141,117,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,10,141,118,AIR,AIR,AIR,AIR,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,11,142,118,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,12,143,118,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,13,144,118,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,14,145,118,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,15,146,118,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,16,147,118,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,17,148,118,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,18,149,118,SOLID,AIR,AIR,AIR,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,19,149,117,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,20,150,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,21,151,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,22,152,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,23,153,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,24,154,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,25,155,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,26,156,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,27,157,117,SOLID,AIR,AIR,AIR,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,28,157,116,SOLID,AIR,AIR,UNKNOWN,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,29,158,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,30,159,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,31,160,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,32,161,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,33,162,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,34,163,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,35,164,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,36,165,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_2280a9a1134577265929,37,166,116,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,0,82,237,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,1,83,237,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,2,84,237,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,3,85,237,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,4,86,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,5,87,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,6,88,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,7,89,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,8,90,237,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,9,90,238,SOLID,AIR,AIR,AIR,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,10,91,238,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,11,92,238,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,12,93,238,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,13,94,238,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,14,95,238,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,15,96,238,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,16,97,238,SOLID,AIR,AIR,AIR,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,17,97,237,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,18,98,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,19,99,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,20,100,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,21,101,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,22,102,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,23,103,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,24,104,237,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,25,104,236,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,26,105,236,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
SV5_SIDE_22863e8488b84e2c8dec,27,106,236,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
