loop_id,order,x,y,role,cell_role,source_value,final_value,body_air,head_air,support_solid,protected,world_inside,source_owner,contour_variant,plan_digest
"SV5_LOOP_00b258af492738402346","-1","130","146","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","125","147","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","126","147","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","127","147","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","128","147","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_09","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","129","147","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","130","147","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","122","148","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","123","148","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","124","148","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","125","148","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","126","148","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","127","148","AIR","AIR","UNKNOWN","AIR","True","True","False","False","True","","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","128","148","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_09","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","129","148","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","130","148","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","119","149","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","120","149","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","121","149","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","122","149","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","123","149","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","124","149","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","125","149","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","126","149","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","127","149","AIR","AIR","UNKNOWN","AIR","True","True","False","False","True","","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","128","149","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_09","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","118","150","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","119","150","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","120","150","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","121","150","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","122","150","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","123","150","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","124","150","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","125","150","APERTUREOVERRIDE","APERTUREOVERRIDE","SOLID","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","118","151","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","119","151","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","120","151","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","121","151","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","122","151","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","118","152","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_00b258af492738402346","-1","119","152","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","0","559","23","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","1","558","23","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","2","557","23","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","3","556","23","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_OPTIONAL_04","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","4","555","23","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","5","554","23","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","6","553","23","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","553","22","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","554","22","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","555","22","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","556","22","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","557","22","SOLIDSUPPORT","SOLIDSUPPORT","UNKNOWN","SOLID","False","False","True","False","True","","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","558","22","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","559","22","SOLIDSUPPORT","SOLIDSUPPORT","SOLID","SOLID","False","False","True","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","553","23","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","554","23","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","555","23","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","556","23","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_04","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","557","23","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","558","23","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","559","23","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","553","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","554","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","555","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","556","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_OPTIONAL_04","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","557","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","558","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_04909d2d0771f8c70c71","-1","559","24","AIR","AIR","AIR","AIR","True","True","False","False","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SCALLOP","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","0","549","75","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","1","550","75","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","2","550","74","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","True","False","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","3","551","74","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","True","False","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","4","552","74","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","True","False","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","5","552","73","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","True","False","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","6","553","73","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","True","False","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","7","554","73","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","True","False","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","8","554","72","CENTERLINE","APERTUREOVERRIDE","SOLID","AIR","True","True","True","False","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","9","555","72","CENTERLINE","AIR","UNKNOWN","AIR","True","True","True","False","True","","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","10","556","72","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_OPTIONAL_04","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","11","556","71","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_OPTIONAL_04","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_09639e7ac88f0bb14df6","12","557","71","CENTERLINE","AIR","AIR","AIR","True","True","True","False","True","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SHELF","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
