x,y,role,collision_type,before_value,final_value,owner,body_clear,head_clear,support_value,top_only,grab_enabled,movement_enabled,visual_only,plan_digest
562,242,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,242,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,242,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,242,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,242,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,242,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,243,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,243,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,243,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,243,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,243,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,243,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,243,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,244,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,244,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,244,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,244,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,244,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,244,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,244,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,245,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,245,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,245,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,245,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,245,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,245,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,245,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,246,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,AIR,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,246,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,246,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,246,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,246,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,246,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,246,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,246,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,247,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,247,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,true,false,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,247,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,false,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,247,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,247,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,247,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,247,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,247,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,248,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,249,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,249,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,249,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,249,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,249,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,249,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,249,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,249,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,249,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,true,false,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,250,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,250,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,250,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,250,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,250,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,250,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,250,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,250,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,250,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,251,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,251,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,251,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,251,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,251,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,251,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,251,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,253,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,253,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,254,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,254,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,AIR,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,254,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,254,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
558,255,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,255,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,true,false,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,255,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,true,false,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,255,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
558,256,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,256,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,256,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,256,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,256,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,256,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,256,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,256,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
