sidepath_id,sequence,x,y,source_value,final_value,head_value,support_value,movement_role,plan_digest
SV5_SIDE_054242777468e05e69f1,16,145,192,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_054242777468e05e69f1,17,144,192,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_054242777468e05e69f1,18,144,191,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_054242777468e05e69f1,19,143,191,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_054242777468e05e69f1,20,142,191,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_054242777468e05e69f1,21,141,191,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_054242777468e05e69f1,22,140,191,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_054242777468e05e69f1,23,140,192,SOLID,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_054242777468e05e69f1,24,139,192,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_054242777468e05e69f1,25,138,192,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_054242777468e05e69f1,26,137,192,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,0,524,365,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,1,523,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,2,522,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,3,521,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,4,520,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,5,519,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,6,518,365,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,7,518,366,SOLID,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,8,517,366,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,9,516,366,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,10,515,366,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,11,514,366,SOLID,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,12,514,365,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,13,513,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,14,512,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,15,511,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,16,510,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,17,509,365,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,18,509,366,SOLID,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,19,508,366,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,20,507,366,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,21,506,366,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,22,505,366,SOLID,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,23,505,365,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,24,504,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,25,503,365,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,26,502,365,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,0,172,101,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,1,171,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,2,170,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,3,169,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,4,168,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,5,167,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,6,166,101,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,7,166,102,SOLID,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,8,165,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,9,164,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,10,163,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,11,162,102,SOLID,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,12,162,101,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,13,161,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,14,160,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,15,159,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,16,158,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,17,157,101,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,18,157,102,SOLID,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,19,156,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,20,155,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,21,154,102,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,22,153,102,SOLID,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,23,153,101,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,24,152,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,25,151,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,26,150,101,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,0,214,237,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,1,213,237,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,2,212,237,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,3,211,237,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,4,210,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,5,209,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,6,208,237,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,7,208,236,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,8,207,236,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,9,206,236,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,10,205,236,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,11,204,236,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,12,204,237,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,13,203,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,14,202,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,15,201,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,16,200,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,17,199,237,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,18,199,236,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,19,198,236,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,20,197,236,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,21,196,236,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,22,195,236,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,23,195,237,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,24,194,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,25,193,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,26,192,237,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,0,304,387,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,1,303,387,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,2,302,387,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,3,301,387,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
