x,y,role,collision_type,before_value,final_value,owner,body_clear,head_clear,support_value,top_only,grab_enabled,movement_enabled,visual_only,plan_digest
549,243,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,243,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,244,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,244,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,244,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,244,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,244,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,244,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,244,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,245,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,245,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,245,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,245,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,245,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,245,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,245,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,246,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,246,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,SOLID,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,246,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,246,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,246,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,246,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,246,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,246,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,247,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,247,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,247,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,247,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,247,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,247,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,false,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,247,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,true,false,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,247,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,248,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,248,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,249,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,true,false,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,249,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,249,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,249,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,249,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,249,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,249,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,249,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,249,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,250,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,250,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,250,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,250,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,250,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,250,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,250,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,250,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,SOLID,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,250,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,SOLID,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,251,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,SOLID,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,251,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,251,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,251,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,251,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,251,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,251,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,252,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,253,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,253,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,253,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,254,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,254,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,SOLID,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,254,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,254,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,false,SOLID,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,254,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,255,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,255,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,true,false,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,255,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,true,false,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,255,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
553,255,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,256,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
