hub_id,x,y,cell_role,micro_x,micro_y,micro_pattern_owner,source_value,final_value,plan_digest
SV5_HUB_af2019bfe05b9f4acebf,565,232,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,566,232,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,567,232,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,568,232,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,569,232,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,570,232,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,571,232,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,572,232,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,573,232,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,574,232,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,575,232,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,552,233,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,553,233,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,554,233,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,555,233,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,556,233,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,557,233,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,558,233,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,559,233,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,560,233,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,561,233,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,562,233,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,563,233,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,AIR,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,564,233,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,565,233,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,566,233,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,567,233,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,568,233,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,569,233,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,570,233,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,571,233,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,572,233,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,573,233,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,574,233,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,575,233,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,552,234,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,553,234,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,554,234,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,555,234,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,556,234,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,557,234,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,558,234,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,559,234,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,560,234,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,561,234,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,562,234,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,563,234,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,AIR,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,564,234,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,565,234,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,566,234,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,567,234,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,568,234,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,569,234,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,570,234,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,571,234,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,572,234,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,573,234,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,574,234,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,575,234,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,552,235,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,553,235,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,554,235,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,555,235,SOLID,138,58,SV5_HUB_af2019bfe05b9f4acebf@138:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,556,235,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,557,235,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,558,235,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,559,235,SOLID,139,58,SV5_HUB_af2019bfe05b9f4acebf@139:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,560,235,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,561,235,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,562,235,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,563,235,SOLID,140,58,SV5_HUB_af2019bfe05b9f4acebf@140:58,AIR,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,564,235,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,565,235,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,566,235,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,567,235,SOLID,141,58,SV5_HUB_af2019bfe05b9f4acebf@141:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,568,235,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,569,235,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,570,235,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,571,235,SOLID,142,58,SV5_HUB_af2019bfe05b9f4acebf@142:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,572,235,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,573,235,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,574,235,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,575,235,SOLID,143,58,SV5_HUB_af2019bfe05b9f4acebf@143:58,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,552,236,SOLID,138,59,SV5_HUB_af2019bfe05b9f4acebf@138:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,553,236,SOLID,138,59,SV5_HUB_af2019bfe05b9f4acebf@138:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,554,236,SOLID,138,59,SV5_HUB_af2019bfe05b9f4acebf@138:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,555,236,SOLID,138,59,SV5_HUB_af2019bfe05b9f4acebf@138:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,556,236,SOLID,139,59,SV5_HUB_af2019bfe05b9f4acebf@139:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,557,236,SOLID,139,59,SV5_HUB_af2019bfe05b9f4acebf@139:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,558,236,SOLID,139,59,SV5_HUB_af2019bfe05b9f4acebf@139:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,559,236,SOLID,139,59,SV5_HUB_af2019bfe05b9f4acebf@139:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,560,236,SOLID,140,59,SV5_HUB_af2019bfe05b9f4acebf@140:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,561,236,SOLID,140,59,SV5_HUB_af2019bfe05b9f4acebf@140:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,562,236,SOLID,140,59,SV5_HUB_af2019bfe05b9f4acebf@140:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,563,236,SOLID,140,59,SV5_HUB_af2019bfe05b9f4acebf@140:59,AIR,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,564,236,SOLID,141,59,SV5_HUB_af2019bfe05b9f4acebf@141:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,565,236,SOLID,141,59,SV5_HUB_af2019bfe05b9f4acebf@141:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,566,236,SOLID,141,59,SV5_HUB_af2019bfe05b9f4acebf@141:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,567,236,SOLID,141,59,SV5_HUB_af2019bfe05b9f4acebf@141:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,568,236,SOLID,142,59,SV5_HUB_af2019bfe05b9f4acebf@142:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,569,236,SOLID,142,59,SV5_HUB_af2019bfe05b9f4acebf@142:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,570,236,SOLID,142,59,SV5_HUB_af2019bfe05b9f4acebf@142:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,571,236,SOLID,142,59,SV5_HUB_af2019bfe05b9f4acebf@142:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,572,236,SOLID,143,59,SV5_HUB_af2019bfe05b9f4acebf@143:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,573,236,SOLID,143,59,SV5_HUB_af2019bfe05b9f4acebf@143:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
SV5_HUB_af2019bfe05b9f4acebf,574,236,SOLID,143,59,SV5_HUB_af2019bfe05b9f4acebf@143:59,UNKNOWN,SOLID,a67db697511df10e7302fcd0b18b17ff23b7bfe39c318ab629b35622c16763b2
