connection_id,check_id,status,detail,plan_digest
SV5_HUB_28af5221504bbe547fe5_CONNECTION_02,CARDINAL_CENTERLINE,PASS,CARDINAL_CENTERLINE|path=34|changed=54|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_02,HEAD_CLEARANCE,PASS,HEAD_CLEARANCE|path=34|changed=54|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_02,MOVEMENT_WITNESS,PASS,MOVEMENT_WITNESS|path=34|changed=54|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_02,NO_PROTECTED_BODY,PASS,NO_PROTECTED_BODY|path=34|changed=54|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_02,NO_TYPE0,PASS,NO_TYPE0|path=34|changed=54|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_02,NO_PROGRESSION_BYPASS,PASS,NO_PROGRESSION_BYPASS|path=34|changed=54|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_02,EXTERNAL_ANCHOR_UNCHANGED,PASS,EXTERNAL_ANCHOR_UNCHANGED|path=34|changed=54|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_02,OWNERSHIP_UNIQUE,PASS,OWNERSHIP_UNIQUE|path=34|changed=54|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_03,ACTUAL_CELL_ROUTE,PASS,ACTUAL_CELL_ROUTE|path=45|changed=45|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_03,CARDINAL_CENTERLINE,PASS,CARDINAL_CENTERLINE|path=45|changed=45|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_03,HEAD_CLEARANCE,PASS,HEAD_CLEARANCE|path=45|changed=45|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_03,MOVEMENT_WITNESS,PASS,MOVEMENT_WITNESS|path=45|changed=45|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_03,NO_PROTECTED_BODY,PASS,NO_PROTECTED_BODY|path=45|changed=45|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_03,NO_TYPE0,PASS,NO_TYPE0|path=45|changed=45|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_03,NO_PROGRESSION_BYPASS,PASS,NO_PROGRESSION_BYPASS|path=45|changed=45|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_03,EXTERNAL_ANCHOR_UNCHANGED,PASS,EXTERNAL_ANCHOR_UNCHANGED|path=45|changed=45|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_03,OWNERSHIP_UNIQUE,PASS,OWNERSHIP_UNIQUE|path=45|changed=45|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_04,ACTUAL_CELL_ROUTE,PASS,ACTUAL_CELL_ROUTE|path=53|changed=90|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_04,CARDINAL_CENTERLINE,PASS,CARDINAL_CENTERLINE|path=53|changed=90|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_04,HEAD_CLEARANCE,PASS,HEAD_CLEARANCE|path=53|changed=90|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_04,MOVEMENT_WITNESS,PASS,MOVEMENT_WITNESS|path=53|changed=90|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_04,NO_PROTECTED_BODY,PASS,NO_PROTECTED_BODY|path=53|changed=90|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_04,NO_TYPE0,PASS,NO_TYPE0|path=53|changed=90|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_04,NO_PROGRESSION_BYPASS,PASS,NO_PROGRESSION_BYPASS|path=53|changed=90|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_04,EXTERNAL_ANCHOR_UNCHANGED,PASS,EXTERNAL_ANCHOR_UNCHANGED|path=53|changed=90|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_04,OWNERSHIP_UNIQUE,PASS,OWNERSHIP_UNIQUE|path=53|changed=90|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_05,ACTUAL_CELL_ROUTE,PASS,ACTUAL_CELL_ROUTE|path=76|changed=130|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_05,CARDINAL_CENTERLINE,PASS,CARDINAL_CENTERLINE|path=76|changed=130|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_05,HEAD_CLEARANCE,PASS,HEAD_CLEARANCE|path=76|changed=130|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_05,MOVEMENT_WITNESS,PASS,MOVEMENT_WITNESS|path=76|changed=130|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_05,NO_PROTECTED_BODY,PASS,NO_PROTECTED_BODY|path=76|changed=130|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_05,NO_TYPE0,PASS,NO_TYPE0|path=76|changed=130|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_05,NO_PROGRESSION_BYPASS,PASS,NO_PROGRESSION_BYPASS|path=76|changed=130|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_05,EXTERNAL_ANCHOR_UNCHANGED,PASS,EXTERNAL_ANCHOR_UNCHANGED|path=76|changed=130|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
SV5_HUB_28af5221504bbe547fe5_CONNECTION_05,OWNERSHIP_UNIQUE,PASS,OWNERSHIP_UNIQUE|path=76|changed=130|direction=HUB_TO_EXTERNAL,8b4e71be724a084e25699799da11596206b2fc4c84299bd84f1e8e0dc68a0baa
