connection_id,cell_role,sequence,x,y,before_value,final_value,head_value,support_value,changed,ownership,plan_digest
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,12,551,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,13,552,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,14,553,230,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,15,554,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,16,555,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,17,556,230,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,18,557,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,19,558,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,20,559,230,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,21,560,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,22,561,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,23,562,230,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,24,563,230,AIR,AIR,AIR,AIR,false,,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,25,564,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,26,565,230,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,27,566,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,28,567,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,29,568,230,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,30,569,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,31,570,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,32,571,230,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,33,572,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,34,573,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,35,574,230,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,36,575,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,37,576,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,38,577,230,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,39,578,230,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,40,579,230,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,41,580,230,AIR,AIR,AIR,AIR,false,,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,42,580,231,AIR,AIR,AIR,AIR,false,,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,43,580,232,SOLID,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,CENTERLINE,44,581,232,AIR,AIR,AIR,SOLID,false,,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,552,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,553,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,554,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,555,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,556,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,557,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,558,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,559,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,560,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,561,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,562,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,563,231,AIR,AIR,AIR,AIR,false,,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,564,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,565,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,566,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,567,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,568,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,569,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,570,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,571,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,572,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,573,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,574,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,575,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,576,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,577,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,578,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,579,231,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,550,232,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,548,233,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,550,233,UNKNOWN,AIR,SOLID,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,580,233,AIR,AIR,AIR,AIR,false,,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,581,233,AIR,AIR,UNKNOWN,AIR,false,,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,548,234,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,550,235,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,550,236,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,548,237,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,548,238,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,550,239,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,550,240,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,551,242,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,HEAD_CLEARANCE,-1,552,242,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,553,229,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,556,229,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,559,229,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,562,229,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,565,229,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,568,229,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,571,229,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,574,229,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,577,229,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,579,229,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,550,231,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,581,231,SOLID,SOLID,AIR,UNKNOWN,false,,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,548,232,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,550,234,UNKNOWN,SOLID,AIR,AIR,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,548,236,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,550,238,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_01,SUPPORT,-1,552,240,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_04,CENTERLINE,0,575,241,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
SV5_HUB_af2019bfe05b9f4acebf_CONNECTION_04,CENTERLINE,1,576,241,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
