world_x,world_y,base,owner,recipe,parent,host,shared,pattern_x,pattern_y,pattern_index,plan_digest
"107","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","104","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"108","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","108","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"109","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","108","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"110","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","108","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"111","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","108","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"112","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","112","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"113","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","112","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"114","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","112","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"115","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","112","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"116","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","116","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"117","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","116","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"118","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","116","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"119","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","116","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"120","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","120","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"121","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","120","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"122","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","120","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"123","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","120","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"124","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","124","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"125","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","124","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"126","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","124","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"127","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","124","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"128","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","128","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"129","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","128","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"130","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","128","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"131","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","128","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"132","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","132","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"133","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","132","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"134","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","132","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"135","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","132","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"136","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","136","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"137","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","136","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"138","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","136","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"140","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"141","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"142","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"143","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"144","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"145","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"146","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"147","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"148","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"149","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"150","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"151","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"152","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"153","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"154","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"155","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"156","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225_LINK","CONNECTOR","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","156","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"560","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"561","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"562","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"563","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"564","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"565","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"566","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"567","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"568","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"569","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"570","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"571","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"572","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"573","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"574","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"575","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"576","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"577","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"578","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"579","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"581","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","580","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"582","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","580","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"583","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","580","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"584","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"585","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"586","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"587","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"588","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"589","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"590","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"591","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"592","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"593","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"594","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"595","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","3","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"596","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932","DEAD_END","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","596","4","0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"597","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932","DEAD_END","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","596","4","1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
