pattern_id,origin_x,origin_y,loop_id,recipe,host,mirror,write_mask,actual_cell_digest,plan_digest
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","544","48","SV5_LOOP_123419daedcf7f24c5e3","LOOP_SCALLOP","SV5_OPTIONAL_04","False","12","a857c6fdf5bd667e178f19b20e5dc7bec6eb8b94031d198e4e70124bae413c32","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","216","20","SV5_LOOP_1281c3906dc018977fba","LOOP_SHELF","SV5_OPTIONAL_06","False","52224","d31365ad03911090ad5736d39f36951ea74fb962a85e3479a8fddd13f06338b7","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_9f2580f6b27a05745a23d609322016e7a01b3f851053a94297d7517887976e08","220","20","SV5_LOOP_1281c3906dc018977fba","LOOP_SHELF","SV5_OPTIONAL_06","False","65394","f6948aabb37b3b733d8139a3565b3b9856b7de3a7c0a5a5730fa9e95cf9bc3da","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","216","24","SV5_LOOP_1281c3906dc018977fba","LOOP_SHELF","SV5_OPTIONAL_06","False","12","e87b6ebc0f1d34b5d108ae7a7e2197b76f470d662186e2939bb2adc87b7226fe","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_7950b8d86ee0cb9ecb7eccf97a424b59ca9ac21dc99d64e7a1ee1d95234f876b","220","24","SV5_LOOP_1281c3906dc018977fba","LOOP_SHELF","SV5_OPTIONAL_06","False","13","90893fa7c109a9b8cc5ee49243e5be4c767e772e075ee10c37cf208963238f17","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","60","352","SV5_LOOP_15b12e0598a00bda5c3a","LOOP_SCALLOP","SV5_OPTIONAL_14","False","4096","2aa116d7763f3fae2a7777c606c8a3dd81c7c65358fe8df04b26b9e57724548c","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_954ea4995cd76beb2b9686419aa8bafb1b100c1eb2129cbbd2cbd99f3cd7c66b","56","356","SV5_LOOP_15b12e0598a00bda5c3a","LOOP_SCALLOP","SV5_OPTIONAL_14","False","32748","ea033f543255d3a39e16f6c31c4566f001abf6e65fde5cfd49c2840a76d92f04","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","60","356","SV5_LOOP_15b12e0598a00bda5c3a","LOOP_SCALLOP","SV5_OPTIONAL_14","False","61299","075ae915ee467056b5bbe6a539080f2d3bd72786181547550caa2f10db6b0930","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","56","360","SV5_LOOP_15b12e0598a00bda5c3a","LOOP_SCALLOP","SV5_OPTIONAL_14","False","3","e191be261d2cf01279fc522b0afdf5e3ae0600e0656d993e0111b18f7ee88db4","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","60","360","SV5_LOOP_15b12e0598a00bda5c3a","LOOP_SCALLOP","SV5_OPTIONAL_14","False","12","d8cd37c299963dff9b7198d754c6bcf56a03fcb28029fcef66fe889a97e955e1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","172","84","SV5_LOOP_37aa0a8b0a8bb032caab","LOOP_SCALLOP","SV5_OPTIONAL_07","False","52224","741bbfcde7df0bd649e40c53eeefb3e974f2e4a371c478e9dd786721fcb3a369","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_9f2580f6b27a05745a23d609322016e7a01b3f851053a94297d7517887976e08","176","84","SV5_LOOP_37aa0a8b0a8bb032caab","LOOP_SCALLOP","SV5_OPTIONAL_07","False","65394","5dffd9a8ce9027147d34f05afe33f67389c54bfb1679bdcdec493bb56fa6c739","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","172","88","SV5_LOOP_37aa0a8b0a8bb032caab","LOOP_SCALLOP","SV5_OPTIONAL_07","False","12","67ed7e06097ced905450a611cee9d71812e63b7e8eb838446b4586820e707578","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_7950b8d86ee0cb9ecb7eccf97a424b59ca9ac21dc99d64e7a1ee1d95234f876b","176","88","SV5_LOOP_37aa0a8b0a8bb032caab","LOOP_SCALLOP","SV5_OPTIONAL_07","False","13","33af2983507cc85f724f3228ad519c64167c33b8d3da423e276ede000ac433ad","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_3a5f6927e82db9b284c2754adc6e838528fca039839c0af9c66f9af46bf7e79e","124","156","SV5_LOOP_3fe1045da779334f44ca","LOOP_SHELF","SV5_OPTIONAL_09","False","32768","adb619d111c2a776e586c81ff6407b5e4ad846a67554dae9f9ef1bf5e9f3c9a6","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_23d630b69e0e4d2ecec39f0a6585165f6c20c38e776710e57b4600365efcfe83","128","156","SV5_LOOP_3fe1045da779334f44ca","LOOP_SHELF","SV5_OPTIONAL_09","False","12288","52f8c9ffd4eaad50e5cb7769510283c41af3fb15f94b7eb2d8c1101d5bd9e3a4","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_29fc3e28971eb4fa23f518ae6c192034c52947bab9f8e2a5435909b905f77149","124","160","SV5_LOOP_3fe1045da779334f44ca","LOOP_SHELF","SV5_OPTIONAL_09","False","32748","c5f688178e8180cbb40a2d4338cd88b0c16c464dd25ffbf0f0469a64d3d15b2d","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_0ed147e2252c04fe9d5b3de53122e592618c8bd9803f53b71d1a43d9e70a19a5","128","160","SV5_LOOP_3fe1045da779334f44ca","LOOP_SHELF","SV5_OPTIONAL_09","False","51","dea8f5ee934caed3c0cf0af51837a88a17074460213d993bac00babed0afc4a9","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","124","164","SV5_LOOP_3fe1045da779334f44ca","LOOP_SHELF","SV5_OPTIONAL_09","False","3","5bcaae82004db70971958105197d9970a4cc847f882ee10feccbf3e8740fdeda","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_181bf03d48de81bab0a25766d52c698990a92e35ad39286c52ee824c02bcefbf","56","304","SV5_LOOP_474fe2f08ca9c07027ea","LOOP_SHELF","SV5_OPTIONAL_14","False","61299","10ad1190741d06ca09e79e08bd932fb4132565fc9f77be99782e0ef61b7cd39c","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","60","304","SV5_LOOP_474fe2f08ca9c07027ea","LOOP_SHELF","SV5_OPTIONAL_14","False","4096","6e166e51ffd87e20f47d5f3f4cb02f6df8eb13054df5029d0cc73989b7b91d14","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","56","308","SV5_LOOP_474fe2f08ca9c07027ea","LOOP_SHELF","SV5_OPTIONAL_14","False","140","6cdeef8ca4e4fdd877f1d27cce0d63dc3e83f9485ffa1c19958b17824c5d5f8f","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","60","308","SV5_LOOP_474fe2f08ca9c07027ea","LOOP_SHELF","SV5_OPTIONAL_14","False","61299","276940643d1419ee4849c08c6f0c90590b6c1469741f75ca47e049bb34c7ec67","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","60","312","SV5_LOOP_474fe2f08ca9c07027ea","LOOP_SHELF","SV5_OPTIONAL_14","False","12","41b510cdfccaafd13536da7b5a77112a5c85b18c2c2e2f43d4614eb6a3289250","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_3a5f6927e82db9b284c2754adc6e838528fca039839c0af9c66f9af46bf7e79e","240","352","SV5_LOOP_4b27c8b056ed499c41ff","LOOP_SHELF","SV5_OPTIONAL_12","False","32768","50c70a0ae4575abea1739211def806cadc07097ec5b21beb76c6e77ffab4ac92","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","244","352","SV5_LOOP_4b27c8b056ed499c41ff","LOOP_SHELF","SV5_OPTIONAL_12","False","4096","1d17b2ab395dc589fbb162ed0ae4f3db712f104fb4a435b3a88ac750f68abbd2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_b43d3d90a5a865107da5b96b161790ad325aba4821b77b9a4bf71ab9b66104ba","240","356","SV5_LOOP_4b27c8b056ed499c41ff","LOOP_SHELF","SV5_OPTIONAL_12","False","136","f04d88b8e0302a9eb411cefd7295cb80fd0e7edb9a1692dca702e406e1e036b6","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","244","356","SV5_LOOP_4b27c8b056ed499c41ff","LOOP_SHELF","SV5_OPTIONAL_12","False","61299","e744b390a80e89a7c73ffe7328bbad26ed11ec45c34858bf8a7a088ef62f1acb","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","248","356","SV5_LOOP_4b27c8b056ed499c41ff","LOOP_SHELF","SV5_OPTIONAL_12","False","4096","7a03437f3001e80d26a510f64e69dd984421566ba8309aec207859c50ee61d94","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","244","360","SV5_LOOP_4b27c8b056ed499c41ff","LOOP_SHELF","SV5_OPTIONAL_12","False","140","21e66bbb02e148ffa84dad1a31fcf4d15510263c9857e12f2b87645495ac2d53","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_a05485471eb21c7249bd72985e930f86f59cd09c539bd1c313bbce3329b3d94a","248","360","SV5_LOOP_4b27c8b056ed499c41ff","LOOP_SHELF","SV5_OPTIONAL_12","False","26483","815c3e3980e00a10240cadddd3b6f74ad61d1320c60e9bc05dbd8469488ee18f","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","216","48","SV5_LOOP_4c04d12617aa1a8f3175","LOOP_SHELF","SV5_OPTIONAL_06","False","52224","e31e9b39549e1823a5ec4b2435b2a9fac9b2f8a1a32dc0eab7d214a216a2d1c4","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_9f2580f6b27a05745a23d609322016e7a01b3f851053a94297d7517887976e08","220","48","SV5_LOOP_4c04d12617aa1a8f3175","LOOP_SHELF","SV5_OPTIONAL_06","False","65394","e7a22fb7fa6fedc4d90dab5f79c5f53053542a85501b6d62e2fbe86cdff8927f","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","216","52","SV5_LOOP_4c04d12617aa1a8f3175","LOOP_SHELF","SV5_OPTIONAL_06","False","12","14574927651cb9e01f5c0354e4f37b0603455982a1508bca14be8af46e0c1408","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_7950b8d86ee0cb9ecb7eccf97a424b59ca9ac21dc99d64e7a1ee1d95234f876b","220","52","SV5_LOOP_4c04d12617aa1a8f3175","LOOP_SHELF","SV5_OPTIONAL_06","False","13","364930188829663cc7904c96e5b14520f20d024a810740b7c20e7e791edfceaf","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_15a422edb2b985b72792e8e9dc3e7f273b06a893c72f4d2011ca17f0777a32d7","376","316","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SHELF","SV5_OPTIONAL_RETURN_TO_START","False","61152","96f14407d5726c7b14567ae6e3aabf8e8b7d089d845f3ba4c74f7de156a478fe","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_555c36d667342851af92570fa8395dde5b2166ec0d5a17165685bed708a93258","380","316","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SHELF","SV5_OPTIONAL_RETURN_TO_START","False","65392","1969d551621e41b1ec630f47aef9653db2676f9cdbe09c4e9968c2097764e262","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","384","316","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SHELF","SV5_OPTIONAL_RETURN_TO_START","False","4096","c8f336e3155949a8c3200cffc12f7aa7a4d21c821ae5bced84f6e422e424a9ec","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","380","320","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SHELF","SV5_OPTIONAL_RETURN_TO_START","False","140","df102bf0caa4268e03a6e3e97844b6d26d97888e611baeb5eea47dfc1672bcdd","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","384","320","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SHELF","SV5_OPTIONAL_RETURN_TO_START","False","61299","c13d396f176c9c6e4a8a3cd60e770c63a2a75e8331d3d43392c0ff2193860e20","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_23d630b69e0e4d2ecec39f0a6585165f6c20c38e776710e57b4600365efcfe83","388","320","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SHELF","SV5_OPTIONAL_RETURN_TO_START","False","12288","c78550e88eac3f5453a166f4c501dcaba254b5cd92a566b371e9e63d97ee1a4b","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","384","324","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SHELF","SV5_OPTIONAL_RETURN_TO_START","False","140","509b913f0f75b15d5df2eb10d68911a668ea22735e7274042dc6fb930ca7f538","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_0ed147e2252c04fe9d5b3de53122e592618c8bd9803f53b71d1a43d9e70a19a5","388","324","SV5_LOOP_6929a82a67d46d6c056d","LOOP_SHELF","SV5_OPTIONAL_RETURN_TO_START","False","51","7bf71a643146e7b44350807911799b43a9c22d571a01748fc56f009aedb48c78","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_3a5f6927e82db9b284c2754adc6e838528fca039839c0af9c66f9af46bf7e79e","164","200","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SCALLOP","SV5_OPTIONAL_10","False","32768","67b85f9329cf126a35fb4f5197f27063fe58292e5b19019826e2b755d9d537b8","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","168","200","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SCALLOP","SV5_OPTIONAL_10","False","4096","6a7599c4ce21e6c4d83f9a65ef5c87ed4e36a62663ac1d87f7788947dbf36a22","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_b43d3d90a5a865107da5b96b161790ad325aba4821b77b9a4bf71ab9b66104ba","164","204","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SCALLOP","SV5_OPTIONAL_10","False","136","d2fa6cbf5b5cff34a313f4021a59983025539f788495ac7a6a591bfd15c86418","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","168","204","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SCALLOP","SV5_OPTIONAL_10","False","61299","8452ea9b4d9aedc1babc65f048feddcdf0025c8cd82480dfb36d4df1cd61b027","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","172","204","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SCALLOP","SV5_OPTIONAL_10","False","4096","f401aafd47d41b6b6cec6194b15dfeda07033c69511bc7741b8fc6907dc50f21","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","168","208","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SCALLOP","SV5_OPTIONAL_10","False","140","a923f0f0526d5b67b9344bce5db52d31b7e3ac4ef8a0b801920332c31e942e23","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_a05485471eb21c7249bd72985e930f86f59cd09c539bd1c313bbce3329b3d94a","172","208","SV5_LOOP_80b17b5cc39800ee6af9","LOOP_SCALLOP","SV5_OPTIONAL_10","False","26483","2e4aef28a5068530dd6b430d7d45d23f65a68b85acbe988a6983cf5581508fed","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_30c84d496fc0322527a7743ce0d1543a3d264d622f0f1afdb888083722310cc7","544","84","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","51200","28cf4305c9b179f42a4f2c16f64a17d718007ebc21cf08968aba7966f86fd32d","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_780895d140120c6d544a5a4d1a14c315726ba9b4e3d31b46ed1f8d4249105c97","548","84","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","32764","966bf05bdbe123c02f002463babdc1bb74fa3692ecee978c391e3f9becd1b1cc","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_0b0700d16004ed4b0db1c9cda4821782976038246f3a083e329d30caba8e2ae8","552","84","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","61427","ffa5d0e12400efb4285f5203bb07dd962181152716566703fb54de9a3ffd1a75","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_8ec01a813750083bdd5233ab9ea4c275eef07164a5bd835d0a6c3bb2602293ac","556","84","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","12544","6f0bfc282b0b295c8c97a4d42b26f4010a567fb8d903396ea93f00e787ca2ea8","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_39fdb36bb51c53047b8e3788526e2734fec886582df95c7faac1b0228adcd181","540","88","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","34816","8db21ad78521ebde780292b8c64b79442c5b3e8b2910245fa6a03c1706fdddb0","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_41cc37e367762dbf19f1c4050c47a3ba5fc5f609354b4b2e369a9bf2a24861b0","544","88","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","14334","dcd2090ea831b85e86cf0c115dc6ec5b1afc757cc1f86995e852e8b65ebe95c2","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_f960a458a0ceba7c1a05e9ff984a6199030b4aca1738ddf8dc6461038dff5d8d","548","88","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","1","f696cdbf17bfb4a790dbba324b3388cf2b21e5bfc3b14b5aaead1f1f9980b91e","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_3d9da09739a55284aa1a9bbfd578f645631baed738dac23dd328837fa43b1138","552","88","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","8","e9596b8965909fd1e531c1ce2919b4536268408dfe1f350f6799183819fedd87","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_0ed147e2252c04fe9d5b3de53122e592618c8bd9803f53b71d1a43d9e70a19a5","556","88","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","51","83891a1abd8ba2c5a8cd6b77c9356912acf082685d82d9dbdb90d0fd9bd300e8","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_3d9da09739a55284aa1a9bbfd578f645631baed738dac23dd328837fa43b1138","540","92","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","8","0e005c04bf942fa45aaf28312364270b08dc0aacaf361e33ba3fba81052259d1","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_f960a458a0ceba7c1a05e9ff984a6199030b4aca1738ddf8dc6461038dff5d8d","544","92","SV5_LOOP_9492f4349c7e4bd51f26","LOOP_SHELF","SV5_OPTIONAL_04","False","1","8117807f1d1e8aa097f7ccd3e6a43d0cb435c81deb06e4a61a14fbc6282370be","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_39fdb36bb51c53047b8e3788526e2734fec886582df95c7faac1b0228adcd181","544","120","SV5_LOOP_ab5d9d9cf6ac6b1b9b52","LOOP_SCALLOP","SV5_OPTIONAL_04","False","34816","cd3248f9d48ac4fd616f5c6a7d42a409b2e6a381713d60106a1e745582eb995c","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","548","120","SV5_LOOP_ab5d9d9cf6ac6b1b9b52","LOOP_SCALLOP","SV5_OPTIONAL_04","False","4096","9ae09522600dccffc605d26b0b15d79a0bf3cf75465ce07efcec18a10fa9a2e6","d381ea7f0f21f05701140f12f3d305a8dc506a576371888395da9c021b1352d5"
