pattern_id,write_mask,cells_row_major_16,semantic_hash,variants,actual_cell_digest,plan_digest
"INFILL_29fc3e28971eb4fa23f518ae6c192034c52947bab9f8e2a5435909b905f77149","32748","Unknown|Unknown|Solid|Air|Unknown|Solid|Air|Air|Solid|Air|Air|Air|Air|Air|Air|Unknown","29fc3e28971eb4fa23f518ae6c192034c52947bab9f8e2a5435909b905f77149","LOOP_SHELF","f6c5a9c59f87725b56012980e7a4391c210c4e4043381efd4b53e89b63d38eb0","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_2b440639a529eaec94f40a6a4cfcc23ea5bc36048c8d94b477fc587a7feccc23","30480","Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Air|Solid|Solid|Unknown|Air|Air|Air|Unknown","2b440639a529eaec94f40a6a4cfcc23ea5bc36048c8d94b477fc587a7feccc23","LOOP_SCALLOP","8234aeec70eea87e7d4082469d7d6ce9336e2cbe3cd9caf3b6c9e6d9a69fb1b9","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_30c84d496fc0322527a7743ce0d1543a3d264d622f0f1afdb888083722310cc7","51200","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Solid|Air","30c84d496fc0322527a7743ce0d1543a3d264d622f0f1afdb888083722310cc7","LOOP_SHELF","76cd9acaa2869b2217d29dc2b2717037f8bc03f362d208bafef5bfea79760d7d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","12","Unknown|Unknown|Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","LOOP_SCALLOP|LOOP_SHELF","fd5f7ac82f1ffff1d78d0f28ebb964a92987068114a02c255d02446de37821ec","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_3448a24c1fad72cc815561fd8de3c9b68d38c2590e4c6f44addb43b186bfe1ba","6","Unknown|Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","3448a24c1fad72cc815561fd8de3c9b68d38c2590e4c6f44addb43b186bfe1ba","LOOP_SCALLOP","6ade701b06fcddf4fefdcd112af877237f7849c6e92cbcbcd8ac71a0c78e31f1","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_39fdb36bb51c53047b8e3788526e2734fec886582df95c7faac1b0228adcd181","34816","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Air","39fdb36bb51c53047b8e3788526e2734fec886582df95c7faac1b0228adcd181","LOOP_SCALLOP|LOOP_SHELF","4d6f2b767565358e8f68b0cdb833cfd64c579ecc54341d57bd5f004f55baee4d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_3a5f6927e82db9b284c2754adc6e838528fca039839c0af9c66f9af46bf7e79e","32768","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid","3a5f6927e82db9b284c2754adc6e838528fca039839c0af9c66f9af46bf7e79e","LOOP_SCALLOP|LOOP_SHELF","e0aaeb37e458721ffb8e967b747b072d2bae45dfa653f74c2b1183fb5a203034","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_3d9da09739a55284aa1a9bbfd578f645631baed738dac23dd328837fa43b1138","8","Unknown|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","3d9da09739a55284aa1a9bbfd578f645631baed738dac23dd328837fa43b1138","LOOP_SHELF","22ca5f81e48ec7af523f64b16d64e6968c89465ed71eaa2f620c50ecc358fd9d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_41cc37e367762dbf19f1c4050c47a3ba5fc5f609354b4b2e369a9bf2a24861b0","14334","Unknown|Solid|Air|Air|Solid|Air|Air|Air|Air|Air|Air|Unknown|Air|Air|Unknown|Unknown","41cc37e367762dbf19f1c4050c47a3ba5fc5f609354b4b2e369a9bf2a24861b0","LOOP_SHELF","76cd9acaa2869b2217d29dc2b2717037f8bc03f362d208bafef5bfea79760d7d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_448cb0c2fb2a0f0c7262db8d6be43d7aa5231e28dbe5edbc901ceeef94485207","29456","Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Air|Solid|Unknown|Unknown|Air|Air|Solid|Unknown","448cb0c2fb2a0f0c7262db8d6be43d7aa5231e28dbe5edbc901ceeef94485207","LOOP_SCALLOP","eaf393549787cd64bb003c2ab92510b27254086b3c8c50fdd849f2bb25a3c127","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_4e5478e6dbc436963f3de347291546ac4681357556c4adc7e42fae15d8087214","25600","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Solid|Air|Unknown","4e5478e6dbc436963f3de347291546ac4681357556c4adc7e42fae15d8087214","LOOP_SCALLOP","5cfe848584532d04373f693b00ac41ec83d17d5394886c012473652e1f23a535","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_54e19eb01b33ea812bca45a636d61ed095ac232417ae6b94e338732fd03519c4","65224","Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Solid|Air|Unknown|Solid|Air|Air|Solid|Air|Air|Air","54e19eb01b33ea812bca45a636d61ed095ac232417ae6b94e338732fd03519c4","LOOP_SHELF","f6da87ded6744aaed20c55bdf9c4a21764d9bc5a794e3d465369413f193cf22c","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_555c36d667342851af92570fa8395dde5b2166ec0d5a17165685bed708a93258","65392","Unknown|Unknown|Unknown|Unknown|Solid|Solid|Solid|Unknown|Air|Air|Air|Solid|Air|Air|Air|Air","555c36d667342851af92570fa8395dde5b2166ec0d5a17165685bed708a93258","LOOP_SHELF","c12a343892d46ed1634ab3f91dc5d86b53fa9d00bc3782743dad53ec943aba64","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","3","Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","LOOP_SCALLOP|LOOP_SHELF","07f7ca88af4634860316dbdc99538c875b781636f50ede0d585f2292671060aa","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_6aa42758594d4f022dd06c139f1ab4e734633da6ba98cbe0d5f3f55dc9089f3b","4983","Solid|Air|Air|Unknown|Air|Air|Air|Unknown|Air|Air|Unknown|Unknown|Air|Unknown|Unknown|Unknown","6aa42758594d4f022dd06c139f1ab4e734633da6ba98cbe0d5f3f55dc9089f3b","LOOP_SCALLOP","5cfe848584532d04373f693b00ac41ec83d17d5394886c012473652e1f23a535","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_780895d140120c6d544a5a4d1a14c315726ba9b4e3d31b46ed1f8d4249105c97","32764","Unknown|Unknown|Solid|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Air|Unknown","780895d140120c6d544a5a4d1a14c315726ba9b4e3d31b46ed1f8d4249105c97","LOOP_SHELF","22ca5f81e48ec7af523f64b16d64e6968c89465ed71eaa2f620c50ecc358fd9d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_7950b8d86ee0cb9ecb7eccf97a424b59ca9ac21dc99d64e7a1ee1d95234f876b","13","Air|Unknown|Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","7950b8d86ee0cb9ecb7eccf97a424b59ca9ac21dc99d64e7a1ee1d95234f876b","LOOP_SCALLOP|LOOP_SHELF","598457a78481b891a22f350d753162f10c2b247bdc145b169552421253ab7aaa","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","4096","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown","83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","LOOP_SCALLOP|LOOP_SHELF","368be0f83d0b70949299ad9d1bf32999794dbea1cab5c0e1aa6c329b1208e688","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_864cc70f812510809ad48cd93c9f755baeb45cb87e20af7757d7e3c8e3958d3e","52424","Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Solid|Air|Unknown|Unknown|Air|Air|Unknown|Unknown|Air|Air","864cc70f812510809ad48cd93c9f755baeb45cb87e20af7757d7e3c8e3958d3e","LOOP_SHELF","f6da87ded6744aaed20c55bdf9c4a21764d9bc5a794e3d465369413f193cf22c","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_8ec01a813750083bdd5233ab9ea4c275eef07164a5bd835d0a6c3bb2602293ac","12544","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Air|Solid|Unknown|Unknown","8ec01a813750083bdd5233ab9ea4c275eef07164a5bd835d0a6c3bb2602293ac","LOOP_SHELF","22ca5f81e48ec7af523f64b16d64e6968c89465ed71eaa2f620c50ecc358fd9d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","140","Unknown|Unknown|Air|Air|Unknown|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","LOOP_SCALLOP|LOOP_SHELF","b8c92721340e13a6c768a3893751384f631d73d6ad268779a91739af992a7c50","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_954ea4995cd76beb2b9686419aa8bafb1b100c1eb2129cbbd2cbd99f3cd7c66b","32748","Unknown|Unknown|Solid|Solid|Unknown|Solid|Air|Air|Solid|Air|Air|Air|Air|Air|Air|Unknown","954ea4995cd76beb2b9686419aa8bafb1b100c1eb2129cbbd2cbd99f3cd7c66b","LOOP_SCALLOP","d02b931a11561508eb28696b2c304874dc32d6c29361cedcb610933309d51193","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","61299","Air|Solid|Unknown|Unknown|Air|Air|Solid|Unknown|Air|Air|Air|Solid|Unknown|Air|Air|Air","95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","LOOP_SCALLOP|LOOP_SHELF","368be0f83d0b70949299ad9d1bf32999794dbea1cab5c0e1aa6c329b1208e688","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_9f2580f6b27a05745a23d609322016e7a01b3f851053a94297d7517887976e08","65394","Unknown|Solid|Unknown|Unknown|Solid|Air|Solid|Unknown|Air|Air|Air|Solid|Air|Air|Air|Air","9f2580f6b27a05745a23d609322016e7a01b3f851053a94297d7517887976e08","LOOP_SCALLOP|LOOP_SHELF","598457a78481b891a22f350d753162f10c2b247bdc145b169552421253ab7aaa","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_a05485471eb21c7249bd72985e930f86f59cd09c539bd1c313bbce3329b3d94a","26483","Air|Solid|Unknown|Unknown|Air|Air|Solid|Unknown|Air|Air|Air|Unknown|Unknown|Air|Air|Unknown","a05485471eb21c7249bd72985e930f86f59cd09c539bd1c313bbce3329b3d94a","LOOP_SCALLOP|LOOP_SHELF","92ab8a85f41943ea52ec28682e8f8bbc7bce524c361e4fbd4b10317a9be400ce","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_aa3d5bcb526e1e3a6077242c4dcb7c79021437c2eea82f2e88d67078fea54f7b","7","Air|Air|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","aa3d5bcb526e1e3a6077242c4dcb7c79021437c2eea82f2e88d67078fea54f7b","LOOP_SCALLOP","8234aeec70eea87e7d4082469d7d6ce9336e2cbe3cd9caf3b6c9e6d9a69fb1b9","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_af76a0b450602d286f7bd488535e6c9e63b200486e7c094c2a40426216ac5e50","4991","Solid|Air|Air|Air|Air|Air|Air|Unknown|Air|Air|Unknown|Unknown|Air|Unknown|Unknown|Unknown","af76a0b450602d286f7bd488535e6c9e63b200486e7c094c2a40426216ac5e50","LOOP_SCALLOP","25a0f3f146daa1348e699f91a1fa3f3895433d8b898ffb3be59bec2fe5e93d8d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_b43d3d90a5a865107da5b96b161790ad325aba4821b77b9a4bf71ab9b66104ba","136","Unknown|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","b43d3d90a5a865107da5b96b161790ad325aba4821b77b9a4bf71ab9b66104ba","LOOP_SCALLOP|LOOP_SHELF","9646a0cad9b26e5ff2ee855b4f268f1553490845bcd100b02e5297b972bdf29b","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","311","Air|Air|Air|Unknown|Air|Air|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","LOOP_SHELF","f6da87ded6744aaed20c55bdf9c4a21764d9bc5a794e3d465369413f193cf22c","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_d6b3660a12b91105ff19b349547963d39bfd18cd964156fdc184372a7b879b14","30512","Unknown|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Air|Air|Solid|Unknown|Air|Air|Air|Unknown","d6b3660a12b91105ff19b349547963d39bfd18cd964156fdc184372a7b879b14","LOOP_SCALLOP","25a0f3f146daa1348e699f91a1fa3f3895433d8b898ffb3be59bec2fe5e93d8d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_db0f25949fc8fa2c8dbba0b6c4acb79d574c4d77f4903b0bfb5257a57a114410","60544","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Solid|Air|Unknown|Solid|Air|Air","db0f25949fc8fa2c8dbba0b6c4acb79d574c4d77f4903b0bfb5257a57a114410","LOOP_SCALLOP","25a0f3f146daa1348e699f91a1fa3f3895433d8b898ffb3be59bec2fe5e93d8d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_dc1e81567080ab03bf163fbfcf0fce5b1720acf97d83695bb2a8e9d828ee2d87","36079","Air|Air|Air|Solid|Unknown|Air|Air|Air|Unknown|Unknown|Air|Air|Unknown|Unknown|Unknown|Air","dc1e81567080ab03bf163fbfcf0fce5b1720acf97d83695bb2a8e9d828ee2d87","LOOP_SCALLOP","eaf393549787cd64bb003c2ab92510b27254086b3c8c50fdd849f2bb25a3c127","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","52224","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Air|Air","df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","LOOP_SCALLOP|LOOP_SHELF","598457a78481b891a22f350d753162f10c2b247bdc145b169552421253ab7aaa","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_f2adc4566fa9c2c908709c9a4299530af7607d336a5e88142d637e5508cce5a6","65520","Unknown|Unknown|Unknown|Unknown|Solid|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air","f2adc4566fa9c2c908709c9a4299530af7607d336a5e88142d637e5508cce5a6","LOOP_SCALLOP","25a0f3f146daa1348e699f91a1fa3f3895433d8b898ffb3be59bec2fe5e93d8d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_f3ce442b5494750e1b60ff00de989d277bdfd56be0ff650b8a2326c5fa04ad91","65216","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Solid|Air|Air|Solid|Air|Air|Air","f3ce442b5494750e1b60ff00de989d277bdfd56be0ff650b8a2326c5fa04ad91","LOOP_SCALLOP","eaf393549787cd64bb003c2ab92510b27254086b3c8c50fdd849f2bb25a3c127","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
"INFILL_f960a458a0ceba7c1a05e9ff984a6199030b4aca1738ddf8dc6461038dff5d8d","1","Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","f960a458a0ceba7c1a05e9ff984a6199030b4aca1738ddf8dc6461038dff5d8d","LOOP_SHELF","22ca5f81e48ec7af523f64b16d64e6968c89465ed71eaa2f620c50ecc358fd9d","ec00522aa6b6e8da780a2d0ae593a8805e80ddf196b16cd60bb5ec124574217b"
