pattern_id,origin_x,origin_y,room_id,formation_id,recipe,parent,host,mirror,plan_digest
"INFILL_36257805d99b30af29a6eeeac3714747288dcbe834da7f450f129540341df871","60","24","SV5_INFILL_ROOM_0003e28fa62282ce606c","SV5_INFILL_ROOM_0003e28fa62282ce606c","LANDING","SV5_INFILL_ROOM_001fd9ca8b4d40ac9ecc","SV5_OPTIONAL_12","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","64","24","SV5_INFILL_ROOM_0003e28fa62282ce606c","SV5_INFILL_ROOM_0003e28fa62282ce606c","LANDING","SV5_INFILL_ROOM_001fd9ca8b4d40ac9ecc","SV5_OPTIONAL_12","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","68","24","SV5_INFILL_ROOM_0003e28fa62282ce606c","SV5_INFILL_ROOM_0003e28fa62282ce606c","LANDING","SV5_INFILL_ROOM_001fd9ca8b4d40ac9ecc","SV5_OPTIONAL_12","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9eecb911113e8cc6a7594a5ca41b1827d6a143c698187e2b92360358eca38130","72","24","SV5_INFILL_ROOM_0003e28fa62282ce606c","SV5_INFILL_ROOM_0003e28fa62282ce606c","LANDING","SV5_INFILL_ROOM_001fd9ca8b4d40ac9ecc","SV5_OPTIONAL_12","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_8afeba3712a0a029edaff8d07a02d8cebd5051ddfe392034f6c43b45942d0741","60","28","SV5_INFILL_ROOM_0003e28fa62282ce606c","SV5_INFILL_ROOM_0003e28fa62282ce606c","LANDING","SV5_INFILL_ROOM_001fd9ca8b4d40ac9ecc","SV5_OPTIONAL_12","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_d912cd5dd053890d9db3b0dbda3f4c8d0cd103f4cd3ab0c11da57faae96dbc8b","64","28","SV5_INFILL_ROOM_0003e28fa62282ce606c","SV5_INFILL_ROOM_0003e28fa62282ce606c","LANDING","SV5_INFILL_ROOM_001fd9ca8b4d40ac9ecc","SV5_OPTIONAL_12","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_d912cd5dd053890d9db3b0dbda3f4c8d0cd103f4cd3ab0c11da57faae96dbc8b","68","28","SV5_INFILL_ROOM_0003e28fa62282ce606c","SV5_INFILL_ROOM_0003e28fa62282ce606c","LANDING","SV5_INFILL_ROOM_001fd9ca8b4d40ac9ecc","SV5_OPTIONAL_12","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_cacd867bb3745143874973759cab4001e11e4cda0aeb0ced4f613a1bd109683a","72","28","SV5_INFILL_ROOM_0003e28fa62282ce606c","SV5_INFILL_ROOM_0003e28fa62282ce606c","LANDING","SV5_INFILL_ROOM_001fd9ca8b4d40ac9ecc","SV5_OPTIONAL_12","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","324","360","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","328","360","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","332","360","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","336","360","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","340","360","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_28e720f400600ea91bbbe744faf5164b035ae8148582a2aa955fe68f57f2e3cf","324","364","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","328","364","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","332","364","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","336","364","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_49dd4a135c40ba75bc6e103ec696ed1a8f263bb7837364166b12e6f07b33e7c1","340","364","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4491c516337769a5cc13fafb8c2303a43f0140b8c17ab788f8446cb84f2fff33","324","368","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_76db1659e77ee123da7956ad0b665abd6f1353352b48c47c262f4e1d8a4ea09c","328","368","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9166a0cb61778af170b324fd32aefa12153edd7e1ab54e8cf23df1a36751c2f5","332","368","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_f9e8d58bd1e38046dc3110c0a3ceddb102ea95fafd1a0f1b98768990307a174b","336","368","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_cacd867bb3745143874973759cab4001e11e4cda0aeb0ced4f613a1bd109683a","340","368","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_INFILL_ROOM_000634f7130733af9e07","SMALL_CAVE","SV5_INFILL_ROOM_012cbb67dcf0ba845436","SV5_OPTIONAL_07","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","492","304","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","496","304","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","500","304","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","504","304","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","508","304","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_28e720f400600ea91bbbe744faf5164b035ae8148582a2aa955fe68f57f2e3cf","492","308","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","496","308","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","500","308","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","504","308","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_49dd4a135c40ba75bc6e103ec696ed1a8f263bb7837364166b12e6f07b33e7c1","508","308","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4491c516337769a5cc13fafb8c2303a43f0140b8c17ab788f8446cb84f2fff33","492","312","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_76db1659e77ee123da7956ad0b665abd6f1353352b48c47c262f4e1d8a4ea09c","496","312","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9166a0cb61778af170b324fd32aefa12153edd7e1ab54e8cf23df1a36751c2f5","500","312","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_f9e8d58bd1e38046dc3110c0a3ceddb102ea95fafd1a0f1b98768990307a174b","504","312","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_cacd867bb3745143874973759cab4001e11e4cda0aeb0ced4f613a1bd109683a","508","312","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SMALL_CAVE","SV5_OPTIONAL_06","SV5_OPTIONAL_06","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","352","240","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","356","240","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","360","240","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","364","240","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4084945bc73a54c8707ac2d5c1401ff0866a22663f5f09dc1f447397368d3b02","368","240","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_28e720f400600ea91bbbe744faf5164b035ae8148582a2aa955fe68f57f2e3cf","352","244","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","356","244","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","360","244","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_6db2bee9ab12f198785acfcae420cf45168f68eebe1a13147f3232a8aa1955ba","364","244","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_49dd4a135c40ba75bc6e103ec696ed1a8f263bb7837364166b12e6f07b33e7c1","368","244","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_4491c516337769a5cc13fafb8c2303a43f0140b8c17ab788f8446cb84f2fff33","352","248","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_76db1659e77ee123da7956ad0b665abd6f1353352b48c47c262f4e1d8a4ea09c","356","248","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9166a0cb61778af170b324fd32aefa12153edd7e1ab54e8cf23df1a36751c2f5","360","248","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_INFILL_ROOM_000d6362df52ad0a0290","SMALL_CAVE","SV5_INFILL_ROOM_494a9abe349ea3dbd98f","SV5_OPTIONAL_04","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
