world_x,world_y,base,owner,recipe,parent,host,shared,pattern_x,pattern_y,pattern_index,plan_digest
"137","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","136","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"138","4","Solid","SV5_INFILL_ROOM_0348461d960659e46de4_LINK","CONNECTOR","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","False","136","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"140","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"141","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"142","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"143","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","140","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"144","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"145","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"146","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"147","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","144","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"148","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"149","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"150","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"151","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","148","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"152","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"153","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"154","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"155","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225","LANDING","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","152","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"156","4","Solid","SV5_INFILL_ROOM_02131663b956c4b63225_LINK","CONNECTOR","SV5_INFILL_ROOM_0024793eb465e7cf43f8","SV5_OPTIONAL_06","False","156","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"560","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"561","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"562","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"563","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","560","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"564","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"565","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"566","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"567","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","564","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"568","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"569","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"570","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"571","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","568","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"572","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"573","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"574","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"575","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","572","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"576","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"577","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"578","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"579","4","Solid","SV5_PLACE_11_E64745F7462770DD","LEGACY_ORDINARY_PORTED","SV5_PLACE_11_E64745F7462770DD","SV5_OPTIONAL_04;SV5_OPTIONAL_05","False","576","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"581","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","580","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"582","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","580","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"583","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","580","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"584","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"585","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"586","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"587","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","584","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"588","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"589","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"590","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"591","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","588","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"592","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"593","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","1","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"594","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"595","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932_LINK","CONNECTOR","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","592","4","3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"596","4","Solid","SV5_INFILL_ROOM_0d63595f6cd949c1a932","DEAD_END","SV5_OPTIONAL_05","SV5_OPTIONAL_05","False","596","4","0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
