hub_id,x,y,cell_role,micro_x,micro_y,micro_pattern_owner,source_value,final_value,plan_digest
SV5_HUB_227c239e347700d8a4b0,196,225,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,197,225,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,198,225,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,199,225,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,176,226,SOLID,44,56,SV5_HUB_227c239e347700d8a4b0@44:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,177,226,SOLID,44,56,SV5_HUB_227c239e347700d8a4b0@44:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,178,226,SOLID,44,56,SV5_HUB_227c239e347700d8a4b0@44:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,179,226,SOLID,44,56,SV5_HUB_227c239e347700d8a4b0@44:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,180,226,SOLID,45,56,SV5_HUB_227c239e347700d8a4b0@45:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,181,226,SOLID,45,56,SV5_HUB_227c239e347700d8a4b0@45:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,182,226,SOLID,45,56,SV5_HUB_227c239e347700d8a4b0@45:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,183,226,SOLID,45,56,SV5_HUB_227c239e347700d8a4b0@45:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,184,226,SOLID,46,56,SV5_HUB_227c239e347700d8a4b0@46:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,185,226,SOLID,46,56,SV5_HUB_227c239e347700d8a4b0@46:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,186,226,SOLID,46,56,SV5_HUB_227c239e347700d8a4b0@46:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,187,226,SOLID,46,56,SV5_HUB_227c239e347700d8a4b0@46:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,188,226,SOLID,47,56,SV5_HUB_227c239e347700d8a4b0@47:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,189,226,SOLID,47,56,SV5_HUB_227c239e347700d8a4b0@47:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,190,226,SOLID,47,56,SV5_HUB_227c239e347700d8a4b0@47:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,191,226,SOLID,47,56,SV5_HUB_227c239e347700d8a4b0@47:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,192,226,SOLID,48,56,SV5_HUB_227c239e347700d8a4b0@48:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,193,226,SOLID,48,56,SV5_HUB_227c239e347700d8a4b0@48:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,194,226,SOLID,48,56,SV5_HUB_227c239e347700d8a4b0@48:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,195,226,SOLID,48,56,SV5_HUB_227c239e347700d8a4b0@48:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,196,226,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,197,226,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,198,226,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,199,226,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,176,227,SOLID,44,56,SV5_HUB_227c239e347700d8a4b0@44:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,177,227,SOLID,44,56,SV5_HUB_227c239e347700d8a4b0@44:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,178,227,SOLID,44,56,SV5_HUB_227c239e347700d8a4b0@44:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,179,227,SOLID,44,56,SV5_HUB_227c239e347700d8a4b0@44:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,180,227,SOLID,45,56,SV5_HUB_227c239e347700d8a4b0@45:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,181,227,SOLID,45,56,SV5_HUB_227c239e347700d8a4b0@45:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,182,227,SOLID,45,56,SV5_HUB_227c239e347700d8a4b0@45:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,183,227,SOLID,45,56,SV5_HUB_227c239e347700d8a4b0@45:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,184,227,SOLID,46,56,SV5_HUB_227c239e347700d8a4b0@46:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,185,227,SOLID,46,56,SV5_HUB_227c239e347700d8a4b0@46:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,186,227,SOLID,46,56,SV5_HUB_227c239e347700d8a4b0@46:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,187,227,SOLID,46,56,SV5_HUB_227c239e347700d8a4b0@46:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,188,227,SOLID,47,56,SV5_HUB_227c239e347700d8a4b0@47:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,189,227,SOLID,47,56,SV5_HUB_227c239e347700d8a4b0@47:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,190,227,SOLID,47,56,SV5_HUB_227c239e347700d8a4b0@47:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,191,227,SOLID,47,56,SV5_HUB_227c239e347700d8a4b0@47:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,192,227,SOLID,48,56,SV5_HUB_227c239e347700d8a4b0@48:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,193,227,SOLID,48,56,SV5_HUB_227c239e347700d8a4b0@48:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,194,227,SOLID,48,56,SV5_HUB_227c239e347700d8a4b0@48:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,195,227,SOLID,48,56,SV5_HUB_227c239e347700d8a4b0@48:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,196,227,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,197,227,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,198,227,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,199,227,SOLID,49,56,SV5_HUB_227c239e347700d8a4b0@49:56,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,176,228,SOLID,44,57,SV5_HUB_227c239e347700d8a4b0@44:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,177,228,SOLID,44,57,SV5_HUB_227c239e347700d8a4b0@44:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,178,228,SOLID,44,57,SV5_HUB_227c239e347700d8a4b0@44:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,179,228,SOLID,44,57,SV5_HUB_227c239e347700d8a4b0@44:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,180,228,SOLID,45,57,SV5_HUB_227c239e347700d8a4b0@45:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,181,228,SOLID,45,57,SV5_HUB_227c239e347700d8a4b0@45:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,182,228,SOLID,45,57,SV5_HUB_227c239e347700d8a4b0@45:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,183,228,SOLID,45,57,SV5_HUB_227c239e347700d8a4b0@45:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,184,228,SOLID,46,57,SV5_HUB_227c239e347700d8a4b0@46:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,185,228,SOLID,46,57,SV5_HUB_227c239e347700d8a4b0@46:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,186,228,SOLID,46,57,SV5_HUB_227c239e347700d8a4b0@46:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,187,228,SOLID,46,57,SV5_HUB_227c239e347700d8a4b0@46:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,188,228,SOLID,47,57,SV5_HUB_227c239e347700d8a4b0@47:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,189,228,SOLID,47,57,SV5_HUB_227c239e347700d8a4b0@47:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,190,228,SOLID,47,57,SV5_HUB_227c239e347700d8a4b0@47:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,191,228,SOLID,47,57,SV5_HUB_227c239e347700d8a4b0@47:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,192,228,SOLID,48,57,SV5_HUB_227c239e347700d8a4b0@48:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,193,228,SOLID,48,57,SV5_HUB_227c239e347700d8a4b0@48:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,194,228,SOLID,48,57,SV5_HUB_227c239e347700d8a4b0@48:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,195,228,SOLID,48,57,SV5_HUB_227c239e347700d8a4b0@48:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,196,228,SOLID,49,57,SV5_HUB_227c239e347700d8a4b0@49:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,197,228,SOLID,49,57,SV5_HUB_227c239e347700d8a4b0@49:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,198,228,SOLID,49,57,SV5_HUB_227c239e347700d8a4b0@49:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,199,228,SOLID,49,57,SV5_HUB_227c239e347700d8a4b0@49:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,176,229,SOLID,44,57,SV5_HUB_227c239e347700d8a4b0@44:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,177,229,SOLID,44,57,SV5_HUB_227c239e347700d8a4b0@44:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,178,229,SOLID,44,57,SV5_HUB_227c239e347700d8a4b0@44:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,179,229,SOLID,44,57,SV5_HUB_227c239e347700d8a4b0@44:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,180,229,SOLID,45,57,SV5_HUB_227c239e347700d8a4b0@45:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,181,229,SOLID,45,57,SV5_HUB_227c239e347700d8a4b0@45:57,UNKNOWN,SOLID,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0,182,229,AIR,45,57,SV5_HUB_227c239e347700d8a4b0@45:57,UNKNOWN,AIR,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
