connection_id,cell_role,sequence,x,y,before_value,final_value,head_value,support_value,changed,ownership,plan_digest
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,CENTERLINE,13,169,239,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,CENTERLINE,14,168,239,AIR,AIR,AIR,SOLID,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,HEAD_CLEARANCE,-1,170,234,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,HEAD_CLEARANCE,-1,171,234,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,HEAD_CLEARANCE,-1,172,234,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,HEAD_CLEARANCE,-1,173,234,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,HEAD_CLEARANCE,-1,174,234,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,HEAD_CLEARANCE,-1,175,234,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,HEAD_CLEARANCE,-1,176,234,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,HEAD_CLEARANCE,-1,169,240,AIR,AIR,UNKNOWN,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,SUPPORT,-1,169,232,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,SUPPORT,-1,170,232,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,SUPPORT,-1,171,232,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,SUPPORT,-1,172,232,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,SUPPORT,-1,173,232,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,SUPPORT,-1,174,232,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_01,SUPPORT,-1,175,232,UNKNOWN,SOLID,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,0,199,233,UNKNOWN,AIR,AIR,UNKNOWN,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,1,200,233,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,2,200,232,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,3,200,231,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,4,200,230,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,5,200,229,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,6,200,228,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,7,200,227,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,8,200,226,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,9,200,225,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,10,200,224,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,11,200,223,UNKNOWN,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,12,200,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,13,199,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,14,198,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,15,197,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,16,196,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,17,195,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,18,194,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,19,193,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,20,192,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,21,191,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,22,190,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,23,189,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,24,188,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,25,187,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,26,186,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,27,185,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,28,184,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,29,183,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,30,182,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,31,181,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,32,180,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,33,179,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,34,178,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,35,177,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,36,176,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,37,175,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,38,174,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,39,173,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,40,172,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,41,171,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,42,170,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,43,169,222,UNKNOWN,AIR,AIR,SOLID,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,44,168,222,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,45,168,223,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,46,168,224,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,47,168,225,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,48,168,226,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,49,168,227,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,50,168,228,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,51,168,229,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,52,168,230,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,53,168,231,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,54,168,232,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,55,168,233,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,56,168,234,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,57,168,235,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,58,168,236,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,59,168,237,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,60,168,238,SOLID,AIR,AIR,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,CENTERLINE,61,168,239,AIR,AIR,AIR,AIR,false,,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,169,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,170,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,171,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,172,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,173,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,174,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,175,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,176,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,177,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,178,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,179,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,180,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,181,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,182,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,183,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,184,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,185,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,186,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,187,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,188,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,189,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,190,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
SV5_HUB_227c239e347700d8a4b0_CONNECTION_04,HEAD_CLEARANCE,-1,191,223,UNKNOWN,AIR,UNKNOWN,AIR,true,HUB_CONNECTION_ACTUAL,fafb12050a991883150238dd1cec129cf63fabc44d16196040f2d45148a533a8
