contact_id,kind,first_x,first_y,second_x,second_y,direction,route_a,route_a_x,route_a_y,route_a_kinds,route_b,route_b_x,route_b_y,route_b_kinds,first_kinds,second_kinds,split_node_id,crossing,predicate,boundary_id,coverage_checked,logical_state_transition_checked,geometry_state,player_state,detail,plan_digest
FACE_176_77_176_78_4c81ed057097,FACE,176,77,176,78,UP,SV5_OPTIONAL_07,176,77,Passage,SV5_OPTIONAL_08,176,78,Clearance,Passage,Clearance,SV5_CONTACT_NODE_D81DD8153F7A2BD46139,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_176_78_176_79_4c81ed057097,FACE,176,78,176,79,UP,SV5_OPTIONAL_07,176,78,Passage,SV5_OPTIONAL_08,176,79,Passage,Passage,Passage,SV5_CONTACT_NODE_90B12662BA54BA70C7D3,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_176_78_177_78_4c81ed057097,FACE,176,78,177,78,RIGHT,SV5_OPTIONAL_07,176,78,Passage,SV5_OPTIONAL_08,177,78,Clearance,Passage,Clearance,SV5_CONTACT_NODE_2B7C32F4DE28890FB55E,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_176_79_176_80_4c81ed057097,FACE,176,79,176,80,UP,SV5_OPTIONAL_07,176,79,Passage,SV5_OPTIONAL_08,176,80,Clearance,Passage,Clearance,SV5_CONTACT_NODE_A51E362F7981DBD837E6,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_176_79_177_79_4c81ed057097,FACE,176,79,177,79,RIGHT,SV5_OPTIONAL_07,176,79,Passage,SV5_OPTIONAL_08,177,79,Passage,Passage,Passage,SV5_CONTACT_NODE_76D36AC606544515E42A,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_176_80_176_81_4c81ed057097,FACE,176,80,176,81,UP,SV5_OPTIONAL_07,176,81,Passage,SV5_OPTIONAL_08,176,80,Clearance,Clearance,Passage,SV5_CONTACT_NODE_5A7EACC8D1B8AE3D463C,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_176_80_177_80_4c81ed057097,FACE,176,80,177,80,RIGHT,SV5_OPTIONAL_07,176,80,Passage,SV5_OPTIONAL_08,177,80,Clearance,Passage,Clearance,SV5_CONTACT_NODE_B5F7EE8ABE267D930D87,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_177_77_177_78_4c81ed057097,FACE,177,77,177,78,UP,SV5_OPTIONAL_07,177,77,Clearance,SV5_OPTIONAL_08,177,78,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_42C79CC194FCC4E2B3B2,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_177_78_177_79_4c81ed057097,FACE,177,78,177,79,UP,SV5_OPTIONAL_07,177,78,Clearance,SV5_OPTIONAL_08,177,79,Passage,Clearance,Passage,SV5_CONTACT_NODE_C5A0CD99B9077E64F4D3,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_177_78_178_78_4c81ed057097,FACE,177,78,178,78,RIGHT,SV5_OPTIONAL_07,177,78,Clearance,SV5_OPTIONAL_08,178,78,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_9C1C50552DC909E9D3D7,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_177_79_177_80_4c81ed057097,FACE,177,79,177,80,UP,SV5_OPTIONAL_07,177,79,Clearance,SV5_OPTIONAL_08,177,80,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_E05ECCC2843C712ECC90,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_177_79_178_79_4c81ed057097,FACE,177,79,178,79,RIGHT,SV5_OPTIONAL_07,177,79,Clearance,SV5_OPTIONAL_08,178,79,Passage,Clearance,Passage,SV5_CONTACT_NODE_B8FC75AB561A00651BDF,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_177_80_177_81_4c81ed057097,FACE,177,80,177,81,UP,SV5_OPTIONAL_07,177,81,Clearance,SV5_OPTIONAL_08,177,80,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_015A1B5B5D754DF2FE22,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_177_80_178_80_4c81ed057097,FACE,177,80,178,80,RIGHT,SV5_OPTIONAL_07,177,80,Clearance,SV5_OPTIONAL_08,178,80,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_3BA6C5E84816DC8EFE82,Join,"routeA{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0};routeB{d68e8b7e181ba852cd9e34f439cdc95f7316c923a7da07c0424656adb6002424:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_218_103_219_103_5865cce4515f,FACE,218,103,219,103,RIGHT,SV5_OPTIONAL_06,219,103,Clearance,SV5_OPTIONAL_07,218,103,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_47D4DE3009237A05E72F,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_218_104_219_104_5865cce4515f,FACE,218,104,219,104,RIGHT,SV5_OPTIONAL_06,219,104,Clearance,SV5_OPTIONAL_07,218,104,Passage,Passage,Clearance,SV5_CONTACT_NODE_174365C32A2FDC208432,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_218_105_219_105_5865cce4515f,FACE,218,105,219,105,RIGHT,SV5_OPTIONAL_06,219,105,Clearance,SV5_OPTIONAL_07,218,105,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_E9AB0CD43A015896C654,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_219_102_219_103_5865cce4515f,FACE,219,102,219,103,UP,SV5_OPTIONAL_06,219,102,Clearance,SV5_OPTIONAL_07,219,103,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_17DEBE162CC0A79266AE,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_219_103_219_104_5865cce4515f,FACE,219,103,219,104,UP,SV5_OPTIONAL_06,219,103,Clearance,SV5_OPTIONAL_07,219,104,Passage,Clearance,Passage,SV5_CONTACT_NODE_141D94527DF87D3597B3,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_219_103_220_103_5865cce4515f,FACE,219,103,220,103,RIGHT,SV5_OPTIONAL_06,219,103,Clearance,SV5_OPTIONAL_07,220,103,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_6F57B70E2E18A65F7CD5,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_219_104_219_105_5865cce4515f,FACE,219,104,219,105,UP,SV5_OPTIONAL_06,219,104,Clearance,SV5_OPTIONAL_07,219,105,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_98072B2FA66206338B1C,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_219_104_220_104_5865cce4515f,FACE,219,104,220,104,RIGHT,SV5_OPTIONAL_06,219,104,Clearance,SV5_OPTIONAL_07,220,104,Passage,Clearance,Passage,SV5_CONTACT_NODE_42B721F5763CE4345372,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_219_105_219_106_5865cce4515f,FACE,219,105,219,106,UP,SV5_OPTIONAL_06,219,106,Clearance,SV5_OPTIONAL_07,219,105,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_4DF6E2656E77D3AE0308,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_219_105_220_105_5865cce4515f,FACE,219,105,220,105,RIGHT,SV5_OPTIONAL_06,219,105,Clearance,SV5_OPTIONAL_07,220,105,Clearance,Clearance,Clearance,SV5_CONTACT_NODE_2F42D8647B8592527163,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_220_102_220_103_5865cce4515f,FACE,220,102,220,103,UP,SV5_OPTIONAL_06,220,102,Passage,SV5_OPTIONAL_07,220,103,Clearance,Passage,Clearance,SV5_CONTACT_NODE_40FB70E540BAADA79EDC,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_220_103_220_104_5865cce4515f,FACE,220,103,220,104,UP,SV5_OPTIONAL_06,220,103,Passage,SV5_OPTIONAL_07,220,104,Passage,Passage,Passage,SV5_CONTACT_NODE_B5250C91099ABD39C649,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_220_103_221_103_5865cce4515f,FACE,220,103,221,103,RIGHT,SV5_OPTIONAL_06,220,103,Passage,SV5_OPTIONAL_07,221,103,Clearance,Passage,Clearance,SV5_CONTACT_NODE_7519BC83A1070ACE95BD,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
FACE_220_104_220_105_5865cce4515f,FACE,220,104,220,105,UP,SV5_OPTIONAL_06,220,104,Passage,SV5_OPTIONAL_07,220,105,Clearance,Passage,Clearance,SV5_CONTACT_NODE_84D0410F7CEF42E7345F,Join,"routeA{fea1a37e720a34ea7faad69ab1902b21bc3d607fb89cd595c4aa0af51ef83f60:mask=0,forge=0,seal=0,boss=0};routeB{2842faa7933650605e4a69b9b55bf7bd8fbaab69484cac67a63b2d3c1fc8adfa:mask=0,forge=0,seal=0,boss=0}",,true,true,PLANNED_RESERVATION,PENDING,The compatible pair is one global world-cell/face join; Clearance remains non-traversable.,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
