case_id,step,input_x,input_move_x,input_up,input_down,input_jump,input_shift,body_x,body_y,velocity_x,velocity_y,is_grounded,grounded_before_step,walkable_frontier_x,frontier_distance,jump_threshold,scheduler_policy_id,is_grabbing,is_climbing,is_dropping_through,contact_kind,event,actual_component_sample,reused_logical_trace
FULL_MX,68,1,1,false,false,true,false,17.48331,3.524444,0.5,-2.733335,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_MX,69,-1,-1,false,false,true,false,17.48331,3.454444,0,0,true,false,-1,-1,-1,,false,false,false,TOP_ONLY,LINK_TARGET_00,true,false
FULL_MX,70,-1,-1,false,false,false,false,17.47498,3.454444,-0.5,0,true,true,12,5.123314,0.01,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,71,-1,-1,false,false,false,false,17.45831,3.454444,-1,0,true,true,12,5.114981,0.018333,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,72,-1,-1,false,false,false,false,17.43332,3.454444,-1.5,0,true,true,12,5.098314,0.026667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,73,-1,-1,false,false,false,false,17.39998,3.454444,-2,0,true,true,12,5.073315,0.035,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,74,-1,-1,false,false,false,false,17.35832,3.454444,-2.5,0,true,true,12,5.039982,0.043333,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,75,-1,-1,false,false,false,false,17.30832,3.454444,-3,0,true,true,12,4.998316,0.051667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,76,-1,-1,false,false,false,false,17.24998,3.454444,-3.5,0,true,true,12,4.948317,0.06,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,77,-1,-1,false,false,false,false,17.18332,3.454444,-4,0,true,true,12,4.889984,0.068333,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,78,-1,-1,false,false,false,false,17.10832,3.454444,-4.5,0,true,true,12,4.823317,0.076667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,79,-1,-1,false,false,false,false,17.02498,3.454444,-5,0,true,true,12,4.748316,0.085,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,80,-1,-1,false,false,false,false,16.93332,3.454444,-5.5,0,true,true,12,4.664982,0.093333,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,81,-1,-1,false,false,false,false,16.84165,3.454444,-5.5,0,true,true,12,4.573315,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,82,-1,-1,false,false,false,false,16.74998,3.454444,-5.5,0,true,true,12,4.481647,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,83,-1,-1,false,false,false,false,16.65831,3.454444,-5.5,0,true,true,12,4.38998,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,84,-1,-1,false,false,false,false,16.56665,3.454444,-5.5,0,true,true,12,4.298313,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,85,-1,-1,false,false,false,false,16.47498,3.454444,-5.5,0,true,true,12,4.206646,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,86,-1,-1,false,false,false,false,16.38331,3.454444,-5.5,0,true,true,12,4.114979,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,87,-1,-1,false,false,false,false,16.29165,3.454444,-5.5,0,true,true,12,4.023312,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,88,-1,-1,false,false,false,false,16.19998,3.454444,-5.5,0,true,true,12,3.931644,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,89,-1,-1,false,false,false,false,16.10831,3.454444,-5.5,0,true,true,12,3.839977,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,90,-1,-1,false,false,false,false,16.01664,3.454444,-5.5,0,true,true,12,3.74831,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,91,-1,-1,false,false,false,false,15.92498,3.454444,-5.5,0,true,true,12,3.656643,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,92,-1,-1,false,false,false,false,15.83331,3.454444,-5.5,0,true,true,12,3.564978,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,93,-1,-1,false,false,false,false,15.74164,3.454444,-5.5,0,true,true,12,3.47331,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,94,-1,-1,false,false,false,false,15.64998,3.454444,-5.5,0,true,true,12,3.381645,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,95,-1,-1,false,false,false,false,15.55831,3.454444,-5.5,0,true,true,12,3.289978,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,96,-1,-1,false,false,false,false,15.46665,3.454444,-5.5,0,true,true,12,3.198313,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,97,-1,-1,false,false,false,false,15.37498,3.454444,-5.5,0,true,true,12,3.106647,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,98,-1,-1,false,false,false,false,15.28331,3.454444,-5.5,0,true,true,12,3.01498,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,99,-1,-1,false,false,false,false,15.19165,3.454444,-5.5,0,true,true,12,2.923314,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,100,-1,-1,false,false,false,false,15.09998,3.454444,-5.5,0,true,true,12,2.831648,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,101,-1,-1,false,false,false,false,15.00832,3.454444,-5.5,0,true,true,12,2.739982,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,102,-1,-1,false,false,false,false,14.91665,3.454444,-5.5,0,true,true,12,2.648315,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,103,-1,-1,false,false,false,false,14.82498,3.454444,-5.5,0,true,true,12,2.556649,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,104,-1,-1,false,false,false,false,14.73332,3.454444,-5.5,0,true,true,12,2.464983,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,105,-1,-1,false,false,false,false,14.64165,3.454444,-5.5,0,true,true,12,2.373317,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,106,-1,-1,false,false,false,false,14.54998,3.454444,-5.5,0,true,true,12,2.281651,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,107,-1,-1,false,false,false,false,14.45832,3.454444,-5.5,0,true,true,12,2.189984,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,108,-1,-1,false,false,false,false,14.36665,3.454444,-5.5,0,true,true,12,2.098318,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,109,-1,-1,false,false,false,false,14.27499,3.454444,-5.5,0,true,true,12,2.006652,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,110,-1,-1,false,false,false,false,14.18332,3.454444,-5.5,0,true,true,12,1.914986,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,111,-1,-1,false,false,false,false,14.09165,3.454444,-5.5,0,true,true,12,1.823319,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,112,-1,-1,false,false,false,false,13.99999,3.454444,-5.5,0,true,true,12,1.731653,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,113,-1,-1,false,false,false,false,13.90832,3.454444,-5.5,0,true,true,12,1.639987,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,114,-1,-1,false,false,false,false,13.81665,3.454444,-5.5,0,true,true,12,1.548321,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,115,-1,-1,false,false,false,false,13.72499,3.454444,-5.5,0,true,true,12,1.456655,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,116,-1,-1,false,false,false,false,13.63332,3.454444,-5.5,0,true,true,12,1.364988,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,117,-1,-1,false,false,false,false,13.54166,3.454444,-5.5,0,true,true,12,1.273322,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,118,-1,-1,false,false,false,false,13.44999,3.454444,-5.5,0,true,true,12,1.181656,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,119,-1,-1,false,false,false,false,13.35832,3.454444,-5.5,0,true,true,12,1.08999,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,120,-1,-1,false,false,false,false,13.26666,3.454444,-5.5,0,true,true,12,0.998323,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,121,-1,-1,false,false,false,false,13.17499,3.454444,-5.5,0,true,true,12,0.906657,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,122,-1,-1,false,false,false,false,13.08332,3.454444,-5.5,0,true,true,12,0.814991,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,123,-1,-1,false,false,false,false,12.99166,3.454444,-5.5,0,true,true,12,0.723325,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,124,-1,-1,false,false,false,false,12.89999,3.454444,-5.5,0,true,true,12,0.631659,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,125,-1,-1,false,false,false,false,12.80833,3.454444,-5.5,0,true,true,12,0.539992,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_MX,126,-1,-1,false,false,false,false,12.71666,3.454444,-5.5,0,true,true,12,0.448326,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
